"ParentID","CurveName","Ordinal","vA","vB","vE"
84083,"C1, Std Inv",10,0.00,0.14,0.02
84083,"C2, VI",20,0.00,13.50,1.00
84083,"C3, EI",30,0.00,80.00,2.00
84083,"C4, LI",40,0.00,120.00,1.00
84083,"C5, SI",50,0.00,0.05,0.04
84088,"U1, US MI",10,0.02,0.01,0.02
84088,"U2, US Inv",20,0.18,5.95,2.00
84088,"U3, US VI",30,0.09,3.88,2.00
84088,"U4, US EI",40,0.03,5.67,2.00
84088,"U5, US SI",50,2.62e-03,3.42e-03,0.02
84098,"C1, Std Inv",10,0.00,0.14,0.02
84098,"C2, VI",20,0.00,13.50,1.00
84098,"C3, EI",30,0.00,80.00,2.00
84098,"C4, LI",40,0.00,120.00,1.00
84098,"C5, SI",50,0.00,0.05,0.04
84103,"U1, US MI",10,0.02,0.01,0.02
84103,"U2, US Inv",20,0.18,5.95,2.00
84103,"U3, US VI",30,0.09,3.88,2.00
84103,"U4, US EI",40,0.03,5.67,2.00
84103,"U5, US SI",50,2.62e-03,3.42e-03,0.02
84183,"ANSI-EI",30,0.12,28.20,2.00
84183,"ANSI-MI",10,0.11,0.05,0.02
84183,"ANSI-VI",20,0.49,19.61,2.00
84189,"ANSI-EI",30,0.12,28.20,2.00
84189,"ANSI-MI",10,0.11,0.05,0.02
84189,"ANSI-VI",20,0.49,19.61,2.00
84244,"ANSI-EI",30,0.12,28.20,2.00
84244,"ANSI-MI",10,0.11,0.05,0.02
84244,"ANSI-VI",20,0.49,19.61,2.00
84322,"ANSI-EI",30,0.12,28.20,2.00
84322,"ANSI-MI",10,0.11,0.05,0.02
84322,"ANSI-VI",20,0.49,19.61,2.00
84471,"EI",30,0.12,28.20,2.00
84471,"MI",10,0.11,0.05,0.02
84471,"RECT",40,0.00,45900.00,5.60
84471,"VI",20,0.49,19.61,2.00
84493,"EI",30,0.12,28.20,2.00
84493,"MI",10,0.11,0.05,0.02
84493,"RECT",40,0.00,45900.00,5.60
84493,"VI",20,0.49,19.61,2.00
84500,"EI",30,0.12,28.20,2.00
84500,"MI",10,0.11,0.05,0.02
84500,"RECT",40,0.00,45900.00,5.60
84500,"VI",20,0.49,19.61,2.00
84507,"EI",30,0.12,28.20,2.00
84507,"MI",10,0.11,0.05,0.02
84507,"RECT",40,0.00,45900.00,5.60
84507,"VI",20,0.49,19.61,2.00
84528,"EI",30,0.12,28.20,2.00
84528,"MI",10,0.11,0.05,0.02
84528,"RECT",40,0.00,45900.00,5.60
84528,"VI",20,0.49,19.61,2.00
84542,"EI",30,0.12,28.20,2.00
84542,"MI",10,0.11,0.05,0.02
84542,"RECT",40,0.00,45900.00,5.60
84542,"VI",20,0.49,19.61,2.00
84556,"EI",30,0.12,28.20,2.00
84556,"MI",10,0.11,0.05,0.02
84556,"RECT",40,0.00,45900.00,5.60
84556,"VI",20,0.49,19.61,2.00
84570,"EI",30,0.12,28.20,2.00
84570,"MI",10,0.11,0.05,0.02
84570,"RECT",40,0.00,45900.00,5.60
84570,"VI",20,0.49,19.61,2.00
84591,"EI",30,0.12,28.20,2.00
84591,"MI",10,0.11,0.05,0.02
84591,"RECT",40,0.00,45900.00,5.60
84591,"VI",20,0.49,19.61,2.00
84613,"EI",30,0.12,28.20,2.00
84613,"MI",10,0.11,0.05,0.02
84613,"RECT",40,0.00,45900.00,5.60
84613,"VI",20,0.49,19.61,2.00
84620,"EI",30,0.12,28.20,2.00
84620,"MI",10,0.11,0.05,0.02
84620,"RECT",40,0.00,45900.00,5.60
84620,"VI",20,0.49,19.61,2.00
84627,"EI",30,0.12,28.20,2.00
84627,"MI",10,0.11,0.05,0.02
84627,"RECT",40,0.00,45900.00,5.60
84627,"VI",20,0.49,19.61,2.00
84648,"EI",30,0.12,28.20,2.00
84648,"MI",10,0.11,0.05,0.02
84648,"RECT",40,0.00,45900.00,5.60
84648,"VI",20,0.49,19.61,2.00
84662,"EI",30,0.12,28.20,2.00
84662,"MI",10,0.11,0.05,0.02
84662,"RECT",40,0.00,45900.00,5.60
84662,"VI",20,0.49,19.61,2.00
84676,"EI",30,0.12,28.20,2.00
84676,"MI",10,0.11,0.05,0.02
84676,"RECT",40,0.00,45900.00,5.60
84676,"VI",20,0.49,19.61,2.00
84690,"EI",30,0.12,28.20,2.00
84690,"MI",10,0.11,0.05,0.02
84690,"RECT",40,0.00,45900.00,5.60
84690,"VI",20,0.49,19.61,2.00
84711,"EI",30,0.12,28.20,2.00
84711,"MI",10,0.11,0.05,0.02
84711,"RECT",40,0.00,45900.00,5.60
84711,"VI",20,0.49,19.61,2.00
84733,"EI",30,0.12,28.20,2.00
84733,"MI",10,0.11,0.05,0.02
84733,"RECT",40,0.00,45900.00,5.60
84733,"VI",20,0.49,19.61,2.00
84740,"EI",30,0.12,28.20,2.00
84740,"MI",10,0.11,0.05,0.02
84740,"RECT",40,0.00,45900.00,5.60
84740,"VI",20,0.49,19.61,2.00
84747,"EI",30,0.12,28.20,2.00
84747,"MI",10,0.11,0.05,0.02
84747,"RECT",40,0.00,45900.00,5.60
84747,"VI",20,0.49,19.61,2.00
84768,"EI",30,0.12,28.20,2.00
84768,"MI",10,0.11,0.05,0.02
84768,"RECT",40,0.00,45900.00,5.60
84768,"VI",20,0.49,19.61,2.00
84782,"EI",30,0.12,28.20,2.00
84782,"MI",10,0.11,0.05,0.02
84782,"RECT",40,0.00,45900.00,5.60
84782,"VI",20,0.49,19.61,2.00
84796,"EI",30,0.12,28.20,2.00
84796,"MI",10,0.11,0.05,0.02
84796,"RECT",40,0.00,45900.00,5.60
84796,"VI",20,0.49,19.61,2.00
84810,"EI",30,0.12,28.20,2.00
84810,"MI",10,0.11,0.05,0.02
84810,"RECT",40,0.00,45900.00,5.60
84810,"VI",20,0.49,19.61,2.00
84861,"EI",60,0.12,28.20,2.00
84861,"LTEI",30,0.25,64.07,2.00
84861,"LTI",10,0.18,0.08,0.02
84861,"LTVI",20,0.71,28.55,2.00
84861,"MI",40,0.11,0.05,0.02
84861,"STEI",80,5.0e-03,1.28,2.00
84861,"STI",70,0.11,0.16,0.02
84861,"VI",50,0.49,19.61,2.00
84893,"EI",60,0.12,28.20,2.00
84893,"LTEI",30,0.25,64.07,2.00
84893,"LTI",10,0.18,0.08,0.02
84893,"LTVI",20,0.71,28.55,2.00
84893,"MI",40,0.11,0.05,0.02
84893,"STEI",80,5.0e-03,1.28,2.00
84893,"STI",70,0.11,0.16,0.02
84893,"VI",50,0.49,19.61,2.00
85096,"EI",60,0.12,28.20,2.00
85096,"LTEI",30,0.25,64.07,2.00
85096,"LTI",10,0.18,0.08,0.02
85096,"LTVI",20,0.71,28.55,2.00
85096,"MI",40,0.11,0.05,0.02
85096,"STEI",80,5.0e-03,1.28,2.00
85096,"STI",70,0.11,0.16,0.02
85096,"VI",50,0.49,19.61,2.00
85130,"EI",60,0.12,28.20,2.00
85130,"LTEI",30,0.25,64.07,2.00
85130,"LTI",10,0.18,0.08,0.02
85130,"LTVI",20,0.71,28.55,2.00
85130,"MI",40,0.11,0.05,0.02
85130,"STEI",80,5.0e-03,1.28,2.00
85130,"STI",70,0.11,0.16,0.02
85130,"VI",50,0.49,19.61,2.00
85167,"EI",60,0.12,28.20,2.00
85167,"LTEI",30,0.25,64.07,2.00
85167,"LTI",10,0.18,0.08,0.02
85167,"LTVI",20,0.71,28.55,2.00
85167,"MI",40,0.11,0.05,0.02
85167,"STEI",80,5.0e-03,1.28,2.00
85167,"STI",70,0.11,0.16,0.02
85167,"VI",50,0.49,19.61,2.00
85202,"EI",60,0.12,28.20,2.00
85202,"LTEI",30,0.25,64.07,2.00
85202,"LTI",10,0.18,0.08,0.02
85202,"LTVI",20,0.71,28.55,2.00
85202,"MI",40,0.11,0.05,0.02
85202,"STEI",80,5.0e-03,1.28,2.00
85202,"STI",70,0.11,0.16,0.02
85202,"VI",50,0.49,19.61,2.00
85420,"BNP (EDF)",190,0.65,1000.00,2.00
85420,"FR ST Inverse (STI)",50,0.00,0.05,0.04
85420,"IEC Ext Inverse (EI)",30,0.00,80.00,2.00
85420,"IEC Std Inv (SI)",10,0.00,0.14,0.02
85420,"IEC Very Inv (VI)",20,0.00,13.50,1.00
85420,"Long time Inv (LTI)",40,0.00,120.00,1.00
85424,"IEEE Ext Inv",120,0.12,28.20,2.00
85424,"IEEE Mod Inv",100,0.11,0.05,0.02
85424,"IEEE Very Inv",110,0.49,19.61,2.00
85424,"Long Time Inc (CO8)",90,0.18,5.95,2.00
85424,"UK Rect Prot",130,0.00,45900.00,5.60
85424,"US Def Min Time (CO6)",40,0.19,0.31,1.40
85424,"US Ex Inv Time (CO11)",80,0.02,5.57,2.00
85424,"US Long Time (CO5)",30,1.96,4.84,1.10
85424,"US Mod Inv Time (CO7)",50,0.03,9.4e-03,0.02
85424,"US ST Inv CO2 P20",10,0.01,0.02,0.02
85424,"US ST Inv CO2 P40",20,0.11,0.16,0.02
85424,"US Time Inverse (CO8)",60,0.18,5.95,2.00
85424,"US Very Inv Time (CO9)",70,0.09,4.12,2.00
85485,"IEEE Ext Inv",120,0.12,28.20,2.00
85485,"IEEE Mod Inv",100,0.11,0.05,0.02
85485,"IEEE Very Inv",110,0.49,19.61,2.00
85485,"Long Time Inc (CO8)",90,0.18,5.95,2.00
85485,"UK Rect Prot",130,0.00,45900.00,5.60
85485,"US Def Min Time (CO6)",40,0.19,0.31,1.40
85485,"US Ex Inv Time (CO11)",80,0.02,5.57,2.00
85485,"US Long Time (CO5)",30,1.96,4.84,1.10
85485,"US Mod Inv Time (CO7)",50,0.03,9.4e-03,0.02
85485,"US ST Inv CO2 P20",10,0.01,0.02,0.02
85485,"US ST Inv CO2 P40",20,0.11,0.16,0.02
85485,"US Time Inverse (CO8)",60,0.18,5.95,2.00
85485,"US Very Inv Time (CO9)",70,0.09,4.12,2.00
85487,"BNP (EDF)",60,0.65,1000.00,2.00
85487,"FR ST Inverse (STI)",50,0.00,0.05,0.04
85487,"IEC Ext Inverse (EI)",30,0.00,80.00,2.00
85487,"IEC Std Inv (SI)",10,0.00,0.14,0.02
85487,"IEC Very Inv (VI)",20,0.00,13.50,1.00
85487,"Long time Inv (LTI)",40,0.00,120.00,1.00
85731,"EI",60,0.12,28.20,2.00
85731,"LTEI",30,0.25,64.07,2.00
85731,"LTI",10,0.18,0.08,0.02
85731,"LTVI",20,0.71,28.55,2.00
85731,"MI",40,0.11,0.05,0.02
85731,"STEI",80,5.0e-03,1.28,2.00
85731,"STI",70,0.11,0.16,0.02
85731,"VI",50,0.49,19.61,2.00
85773,"EI",60,0.12,28.20,2.00
85773,"LTEI",30,0.25,64.07,2.00
85773,"LTI",10,0.18,0.08,0.02
85773,"LTVI",20,0.71,28.55,2.00
85773,"MI",40,0.11,0.05,0.02
85773,"STEI",80,5.0e-03,1.28,2.00
85773,"STI",70,0.11,0.16,0.02
85773,"VI",50,0.49,19.61,2.00
85863,"D Inv",70,1.06,2.39,1.56
85863,"E Inv",60,0.12,28.20,2.00
85863,"Inv Type C",10,0.89,44.67,2.09
85863,"L Inv",30,10.92,28.07,1.00
85863,"M Inv",40,0.11,0.05,0.02
85863,"S Inv",20,0.16,1.33,1.29
85863,"V Inv",50,0.49,19.61,2.00
86392,"Extremely Inverse",30,0.00,80.00,2.00
86392,"Normal Inv",10,0.00,0.14,0.02
86392,"Very Inverse",20,0.00,13.50,1.00
86832,"U1, US Moderately Inv",10,0.02,0.01,0.02
86832,"U2, US Inverse",20,0.18,5.95,2.00
86832,"U3, US Very Inverse",30,0.09,3.88,2.00
86832,"U4, US Extremely Inv.",40,0.03,5.67,2.00
86832,"U5, US ST Inv",50,2.62e-03,3.42e-03,0.02
86837,"C1, IEC Standard Inv",10,0.00,0.14,0.02
86837,"C2, Very Inverse",20,0.00,13.50,1.00
86837,"C3, Extremely Inverse",30,0.00,80.00,2.00
86837,"C4, Long Time Inv.",40,0.00,120.00,1.00
86837,"C5, Short Time Inv",50,0.00,0.05,0.04
86862,"Ext Inv",30,0.12,28.20,2.00
86862,"Mod Inv",10,0.11,0.05,0.02
86862,"Very Inv",20,0.49,19.61,2.00
86922,"Ext Inv",40,0.03,5.67,2.00
86922,"Mod Inv",10,0.02,0.01,0.02
86922,"ST Inv",50,2.62e-03,3.42e-03,0.02
86922,"Std Inv",20,0.18,5.95,2.00
86922,"Very Inv",30,0.09,3.88,2.00
86943,"Ext Inv",30,0.12,28.20,2.00
86943,"Mod Inv",10,0.11,0.05,0.02
86943,"Very Inv",20,0.49,19.61,2.00
86950,"Ext Inv",40,0.03,5.67,2.00
86950,"Mod Inv",10,0.02,0.01,0.02
86950,"ST Inv",50,2.62e-03,3.42e-03,0.02
86950,"Std Inv",20,0.18,5.95,2.00
86950,"Very Inv",30,0.09,3.88,2.00
86971,"Ext Inv",30,0.12,28.20,2.00
86971,"Mod Inv",10,0.11,0.05,0.02
86971,"Very Inv",20,0.49,19.61,2.00
87031,"Ext Inv",40,0.03,5.67,2.00
87031,"Mod Inv",10,0.02,0.01,0.02
87031,"ST Inv",50,2.62e-03,3.42e-03,0.02
87031,"Std Inv",20,0.18,5.95,2.00
87031,"Very Inv",30,0.09,3.88,2.00
87052,"Ext Inv",30,0.12,28.20,2.00
87052,"Mod Inv",10,0.11,0.05,0.02
87052,"Very Inv",20,0.49,19.61,2.00
87112,"Ext Inv",40,0.03,5.67,2.00
87112,"Mod Inv",10,0.02,0.01,0.02
87112,"ST Inv",50,2.62e-03,3.42e-03,0.02
87112,"Std Inv",20,0.18,5.95,2.00
87112,"Very Inv",30,0.09,3.88,2.00
87177,"CO2",40,0.11,0.16,0.02
87177,"CO8",50,0.18,5.95,2.00
87177,"EI",30,0.12,28.20,2.00
87177,"MI",10,0.11,0.05,0.02
87177,"VI",20,0.49,19.61,2.00
87597,"EI-ANSI",100,0.12,28.20,2.00
87597,"Ext Inv-IEC",40,0.00,80.00,2.00
87597,"LT Inv-Areva",50,0.00,120.00,1.00
87597,"LT Inv-CO8",80,0.18,5.95,2.00
87597,"Mod Inv-ANSI",70,0.11,0.05,0.02
87597,"RECT",110,0.00,45900.00,5.60
87597,"ST Inv-Areva",10,0.00,0.05,0.04
87597,"ST Inv-CO2",60,0.01,0.02,0.02
87597,"Std Inv-IEC",20,0.00,0.14,0.02
87597,"V Inv-IEC",30,0.00,13.50,1.00
87597,"VI-ANSI",90,0.49,19.61,2.00
87602,"EI-ANSI",100,0.12,28.20,2.00
87602,"Ext Inv-IEC",40,0.00,80.00,2.00
87602,"LT Inv-Areva",50,0.00,120.00,1.00
87602,"LT Inv-CO8",80,0.18,5.95,2.00
87602,"Mod Inv-ANSI",70,0.11,0.05,0.02
87602,"RECT",110,0.00,45900.00,5.60
87602,"ST Inv-Areva",10,0.00,0.05,0.04
87602,"ST Inv-CO2",60,0.01,0.02,0.02
87602,"Std Inv-IEC",20,0.00,0.14,0.02
87602,"V Inv-IEC",30,0.00,13.50,1.00
87602,"VI-ANSI",90,0.49,19.61,2.00
87618,"CO2",50,0.01,0.02,0.02
87618,"CO8",60,0.18,5.95,2.00
87618,"EI",30,0.12,28.20,2.00
87618,"MI",10,0.11,0.05,0.02
87618,"RECT",40,0.00,45900.00,5.60
87618,"VI",20,0.49,19.61,2.00
87638,"CO2",50,0.01,0.02,0.02
87638,"CO8",60,0.18,5.95,2.00
87638,"EI",30,0.12,28.20,2.00
87638,"MI",10,0.11,0.05,0.02
87638,"RECT",40,0.00,45900.00,5.60
87638,"VI",20,0.49,19.61,2.00
87645,"CO2",50,0.01,0.02,0.02
87645,"CO8",60,0.18,5.95,2.00
87645,"EI",30,0.12,28.20,2.00
87645,"MI",10,0.11,0.05,0.02
87645,"RECT",40,0.00,45900.00,5.60
87645,"VI",20,0.49,19.61,2.00
87652,"CO2",50,0.01,0.02,0.02
87652,"CO8",60,0.18,5.95,2.00
87652,"EI",30,0.12,28.20,2.00
87652,"MI",10,0.11,0.05,0.02
87652,"RECT",40,0.00,45900.00,5.60
87652,"VI",20,0.49,19.61,2.00
87706,"EI",60,0.12,28.20,2.00
87706,"LTEI",30,0.25,64.07,2.00
87706,"LTI",10,0.18,0.08,0.02
87706,"LTVI",20,0.71,28.55,2.00
87706,"MI",40,0.11,0.05,0.02
87706,"STEI",80,5.0e-03,1.28,2.00
87706,"STI",70,0.11,0.16,0.02
87706,"VI",50,0.49,19.61,2.00
87741,"EI",60,0.12,28.20,2.00
87741,"LTEI",30,0.25,64.07,2.00
87741,"LTI",10,0.18,0.08,0.02
87741,"LTVI",20,0.71,28.55,2.00
87741,"MI",40,0.11,0.05,0.02
87741,"STEI",80,5.0e-03,1.28,2.00
87741,"STI",70,0.11,0.16,0.02
87741,"VI",50,0.49,19.61,2.00
87943,"IEC E Inv",30,0.00,80.00,2.00
87943,"IEC L Inv",40,0.00,120.00,1.00
87943,"IEC N Inv",10,0.00,0.14,0.02
87943,"IEC V Inv",20,0.00,13.50,1.00
87950,"ANSI Ext Inv",10,0.12,28.20,2.00
87950,"ANSI Mod Inv",30,0.11,0.05,0.02
87950,"ANSI Very Inv",20,0.49,19.61,2.00
87973,"IEC E Inv",30,0.00,80.00,2.00
87973,"IEC L Inv",40,0.00,120.00,1.00
87973,"IEC N Inv",10,0.00,0.14,0.02
87973,"IEC V Inv",20,0.00,13.50,1.00
87980,"ANSI Ext Inv",10,0.12,28.20,2.00
87980,"ANSI Mod Inv",30,0.11,0.05,0.02
87980,"ANSI Very Inv",20,0.49,19.61,2.00
88003,"IEC E Inv",30,0.00,80.00,2.00
88003,"IEC L Inv",40,0.00,120.00,1.00
88003,"IEC N Inv",10,0.00,0.14,0.02
88003,"IEC V Inv",20,0.00,13.50,1.00
88010,"ANSI Ext Inv",10,0.12,28.20,2.00
88010,"ANSI Mod Inv",30,0.11,0.05,0.02
88010,"ANSI Very Inv",20,0.49,19.61,2.00
88033,"IEC E Inv",30,0.00,80.00,2.00
88033,"IEC L Inv",40,0.00,120.00,1.00
88033,"IEC N Inv",10,0.00,0.14,0.02
88033,"IEC V Inv",20,0.00,13.50,1.00
88040,"ANSI Ext Inv",10,0.12,28.20,2.00
88040,"ANSI Mod Inv",30,0.11,0.05,0.02
88040,"ANSI Very Inv",20,0.49,19.61,2.00
88732,"U1, US Moderately Inv",10,0.02,0.01,0.02
88732,"U2, US Inverse",20,0.18,5.95,2.00
88732,"U3, US Very Inverse",30,0.09,3.88,2.00
88732,"U4, US Extremely Inv.",40,0.03,5.67,2.00
88732,"U5",50,2.62e-03,3.42e-03,0.02
88743,"C1, IEC Standard Inv",10,0.00,0.14,0.02
88743,"C2, Very Inverse",20,0.00,13.50,1.00
88743,"C3, Extremely Inverse",30,0.00,80.00,2.00
88743,"C4, Long Time Inv.",40,0.00,120.00,1.00
88743,"C5",50,0.00,0.05,0.04
88768,"U1, US Moderately Inv",10,0.02,0.01,0.02
88768,"U2, US Inverse",20,0.18,5.95,2.00
88768,"U3, US Very Inverse",30,0.09,3.88,2.00
88768,"U4, US Extremely Inv.",40,0.03,5.67,2.00
88768,"U5",50,2.62e-03,3.42e-03,0.02
88786,"C1, IEC Standard Inv",10,0.00,0.14,0.02
88786,"C2, Very Inverse",20,0.00,13.50,1.00
88786,"C3, Extremely Inverse",30,0.00,80.00,2.00
88786,"C4, Long Time Inv.",40,0.00,120.00,1.00
88786,"C5",50,0.00,0.05,0.04
88818,"U1, US Moderately Inv",10,0.02,0.01,0.02
88818,"U2, US Inverse",20,0.18,5.95,2.00
88818,"U3, US Very Inverse",30,0.09,3.88,2.00
88818,"U4, US Extremely Inv.",40,0.03,5.67,2.00
88818,"U5",50,2.62e-03,3.42e-03,0.02
88848,"C1, IEC Standard Inv",10,0.00,0.14,0.02
88848,"C2, Very Inverse",20,0.00,13.50,1.00
88848,"C3, Extremely Inverse",30,0.00,80.00,2.00
88848,"C4, Long Time Inv.",40,0.00,120.00,1.00
88848,"C5",50,0.00,0.05,0.04
88872,"U1, US Moderately Inv",10,0.02,0.01,0.02
88872,"U2, US Inverse",20,0.18,5.95,2.00
88872,"U3, US Very Inverse",30,0.09,3.88,2.00
88872,"U4, US Extremely Inv.",40,0.03,5.67,2.00
88872,"U5",50,2.62e-03,3.42e-03,0.02
88879,"C1, IEC Standard Inv",10,0.00,0.14,0.02
88879,"C2, Very Inverse",20,0.00,13.50,1.00
88879,"C3, Extremely Inverse",30,0.00,80.00,2.00
88879,"C4, Long Time Inv.",40,0.00,120.00,1.00
88879,"C5",50,0.00,0.05,0.04
88914,"IEC E Inv",30,0.00,80.00,2.00
88914,"IEC L Inv",40,0.00,120.00,1.00
88914,"IEC N Inv",10,0.00,0.14,0.02
88914,"IEC V Inv",20,0.00,13.50,1.00
88920,"ANSI Ext Inv",10,0.12,28.20,2.00
88920,"ANSI Mod Inv",30,0.11,0.05,0.02
88920,"ANSI Very Inv",20,0.49,19.61,2.00
88940,"IEC E Inv",30,0.00,80.00,2.00
88940,"IEC L Inv",40,0.00,120.00,1.00
88940,"IEC N Inv",10,0.00,0.14,0.02
88940,"IEC V Inv",20,0.00,13.50,1.00
88946,"ANSI Ext Inv",10,0.12,28.20,2.00
88946,"ANSI Mod Inv",30,0.11,0.05,0.02
88946,"ANSI Very Inv",20,0.49,19.61,2.00
88966,"IEC E Inv",30,0.00,80.00,2.00
88966,"IEC L Inv",40,0.00,120.00,1.00
88966,"IEC N Inv",10,0.00,0.14,0.02
88966,"IEC V Inv",20,0.00,13.50,1.00
88972,"ANSI Ext Inv",10,0.12,28.20,2.00
88972,"ANSI Mod Inv",30,0.11,0.05,0.02
88972,"ANSI Very Inv",20,0.49,19.61,2.00
88999,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
88999,"(10) IEC Very Inv",90,0.00,13.50,1.00
88999,"(11) IEC Inv",100,0.00,0.14,0.02
88999,"(12) IEC Ext Inv",110,0.00,80.00,2.00
88999,"(13) IEC ST Inv",120,0.00,0.05,0.04
88999,"(14) IEC LT Inv",130,0.00,120.00,1.00
88999,"(2) ANSI Very Inv",20,0.49,19.61,2.00
88999,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
88999,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
88999,"(6) LT Ext Inv",50,0.25,64.07,2.00
88999,"(7) LT Very Inv",60,0.71,28.55,2.00
88999,"(8) LT Inv",70,0.18,0.08,0.02
88999,"(9) IEC Normal Inv",80,0.00,0.14,0.02
89012,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
89012,"(10) IEC Very Inv",90,0.00,13.50,1.00
89012,"(11) IEC Inv",100,0.00,0.14,0.02
89012,"(12) IEC Ext Inv",110,0.00,80.00,2.00
89012,"(13) IEC ST Inv",120,0.00,0.05,0.04
89012,"(14) IEC LT Inv",130,0.00,120.00,1.00
89012,"(2) ANSI Very Inv",20,0.49,19.61,2.00
89012,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
89012,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
89012,"(6) LT Ext Inv",50,0.25,64.07,2.00
89012,"(7) LT Very Inv",60,0.71,28.55,2.00
89012,"(8) LT Inv",70,0.18,0.08,0.02
89012,"(9) IEC Normal Inv",80,0.00,0.14,0.02
89027,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
89027,"(10) IEC Very Inv",90,0.00,13.50,1.00
89027,"(11) IEC Inv",100,0.00,0.14,0.02
89027,"(12) IEC Ext Inv",110,0.00,80.00,2.00
89027,"(13) IEC ST Inv",120,0.00,0.05,0.04
89027,"(14) IEC LT Inv",130,0.00,120.00,1.00
89027,"(2) ANSI Very Inv",20,0.49,19.61,2.00
89027,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
89027,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
89027,"(6) LT Ext Inv",50,0.25,64.07,2.00
89027,"(7) LT Very Inv",60,0.71,28.55,2.00
89027,"(8) LT Inv",70,0.18,0.08,0.02
89027,"(9) IEC Normal Inv",80,0.00,0.14,0.02
89051,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
89051,"(10) IEC Very Inv",90,0.00,13.50,1.00
89051,"(11) IEC Inv",100,0.00,0.14,0.02
89051,"(12) IEC Ext Inv",110,0.00,80.00,2.00
89051,"(13) IEC ST Inv",120,0.00,0.05,0.04
89051,"(14) IEC LT Inv",130,0.00,120.00,1.00
89051,"(2) ANSI Very Inv",20,0.49,19.61,2.00
89051,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
89051,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
89051,"(6) LT Ext Inv",50,0.25,64.07,2.00
89051,"(7) LT Very Inv",60,0.71,28.55,2.00
89051,"(8) LT Inv",70,0.18,0.08,0.02
89051,"(9) IEC Normal Inv",80,0.00,0.14,0.02
89083,"C1, IEC Standard Inv",10,0.00,0.14,0.02
89083,"C2, Very Inverse",20,0.00,13.50,1.00
89083,"C3, Extremely Inverse",30,0.00,80.00,2.00
89083,"C4, Long Time Inv.",40,0.00,120.00,1.00
89083,"C5, Short Time Inv",50,0.00,0.05,0.04
89207,"ANSI-EI",30,0.12,28.20,2.00
89207,"ANSI-MI",10,0.11,0.05,0.02
89207,"ANSI-VI",20,0.49,19.61,2.00
89228,"ANSI-EI",30,0.12,28.20,2.00
89228,"ANSI-MI",10,0.11,0.05,0.02
89228,"ANSI-VI",20,0.49,19.61,2.00
89249,"ANSI-EI",30,0.12,28.20,2.00
89249,"ANSI-MI",10,0.11,0.05,0.02
89249,"ANSI-VI",20,0.49,19.61,2.00
89270,"ANSI-EI",30,0.12,28.20,2.00
89270,"ANSI-MI",10,0.11,0.05,0.02
89270,"ANSI-VI",20,0.49,19.61,2.00
89280,"EI",30,0.02,5.64,2.00
89280,"MI",10,0.02,0.01,0.02
89280,"VI",20,0.09,3.92,2.00
89491,"EI",30,0.02,5.64,2.00
89491,"LI",40,2.18,5.61,1.00
89491,"NI",10,0.17,8.93,2.09
89491,"VI",20,0.09,3.92,2.00
89493,"EI",30,0.02,5.64,2.00
89493,"LI",40,2.18,5.61,1.00
89493,"NI",10,0.17,8.93,2.09
89493,"VI",20,0.09,3.92,2.00
89506,"EI",30,0.02,5.64,2.00
89506,"LI",40,2.18,5.61,1.00
89506,"NI",10,0.17,8.93,2.09
89506,"VI",20,0.09,3.92,2.00
89508,"EI",30,0.02,5.64,2.00
89508,"LI",40,2.18,5.61,1.00
89508,"NI",10,0.17,8.93,2.09
89508,"VI",20,0.09,3.92,2.00
89510,"EI",30,0.02,5.64,2.00
89510,"LI",40,2.18,5.61,1.00
89510,"NI",10,0.17,8.93,2.09
89510,"VI",20,0.09,3.92,2.00
89512,"EI",30,0.02,5.64,2.00
89512,"LI",40,2.18,5.61,1.00
89512,"NI",10,0.17,8.93,2.09
89512,"VI",20,0.09,3.92,2.00
89532,"Ext Inv",40,0.03,5.91,2.00
89532,"Mod Inv",10,0.02,0.01,0.02
89532,"N Inv",20,0.18,5.95,2.00
89532,"ST Inv",50,0.01,3.56e-03,0.02
89532,"ST V Inv",60,0.04,1.99,2.00
89532,"V Inv",30,0.09,3.98,2.00
89554,"LT V Inv",30,0.43,15.94,1.95
89554,"Std Inv",10,0.04,0.01,0.02
89554,"V Inv",20,0.10,3.98,1.95
89583,"Ext Inv",40,0.03,5.91,2.00
89583,"Mod Inv",10,0.02,0.01,0.02
89583,"N Inv",20,0.18,5.95,2.00
89583,"ST Inv",50,0.01,3.56e-03,0.02
89583,"ST V Inv",60,0.04,1.99,2.00
89583,"V Inv",30,0.09,3.98,2.00
89597,"LT V Inv",30,0.43,15.94,1.95
89597,"Std Inv",10,0.04,0.01,0.02
89597,"V Inv",20,0.10,3.98,1.95
89610,"Ext Inv",40,0.03,5.91,2.00
89610,"Mod Inv",10,0.02,0.01,0.02
