"ID","Relay_ID","DeviceFunction","Ordinal","Standard","DFType","Use_SST","SST_Mfr","SST_Type","SST_Style"
7559,97,"51/50",10,0,0,0,,,
7560,97,"51/50 Continuou",40,0,0,0,,,
7561,97,"51G/50G",20,0,1,0,,,
7562,97,"51G/50G Continu",50,0,1,0,,,
7563,97,"51N/50N",30,0,1,0,,,
7564,97,"51N/50N Continu",60,0,1,0,,,
7565,98,"51/50",10,0,0,0,,,
7566,98,"51/50 Continuou",40,0,0,0,,,
7567,98,"51G/50G",20,0,1,0,,,
7568,98,"51G/50G Continu",50,0,1,0,,,
7569,98,"51N/50N",30,0,1,0,,,
7570,98,"51N/50N Continu",60,0,1,0,,,
7571,99,"51/50",10,0,0,0,,,
7572,99,"51/50 Continuou",50,0,0,0,,,
7573,99,"51/50GS",20,0,1,0,,,
7574,99,"51/50GS Continu",60,0,1,0,,,
7575,99,"51G/50G",40,0,1,0,,,
7576,99,"51G/50G Continu",70,0,1,0,,,
7577,99,"51N/50N",30,0,1,0,,,
7578,99,"51N/50N Continu",80,0,1,0,,,
7579,100,"51/50",10,0,0,0,,,
7580,100,"51G/50G",20,0,1,0,,,
7581,100,"51N/50N",30,0,1,0,,,
7582,101,"51/50",10,0,0,0,,,
7583,101,"51G/50G",20,0,1,0,,,
7584,101,"51N/50N",30,0,1,0,,,
7585,102,"51/50",10,0,0,0,,,
7586,102,"51G/50G",20,0,1,0,,,
7587,102,"51N/50N",30,0,1,0,,,
7591,103,"51/50",10,0,0,0,,,
7592,103,"51/50 Continuou",40,0,0,0,,,
7593,103,"51G/50G",20,0,1,0,,,
7594,103,"51G/50G Continu",50,0,1,0,,,
7595,103,"51N/50N",30,0,1,0,,,
7596,103,"51N/50N Continu",60,0,1,0,,,
7599,104,"51/50",10,0,0,0,,,
7600,104,"51G/50G",20,0,1,0,,,
7601,104,"51N/50N",30,0,1,0,,,
7602,105,"51/50",10,0,0,0,,,
7603,105,"51G/50G",20,0,1,0,,,
7604,105,"51N/50N",30,0,1,0,,,
7605,106,"51/50",10,0,0,0,,,
7606,106,"51G/50G",20,0,1,0,,,
7607,106,"51N/50N",30,0,1,0,,,
7608,107,"51/50",10,0,0,0,,,
7609,107,"51G/50G",20,0,1,0,,,
7610,107,"51N/50N",30,0,1,0,,,
7611,108,"51/50",10,0,0,0,,,
7612,108,"51G/50G",20,0,1,0,,,
7613,108,"51N/50N",30,0,1,0,,,
7614,109,"51/50",10,0,0,0,,,
7615,109,"51G/50G",20,0,1,0,,,
7616,109,"51N/50N",30,0,1,0,,,
7617,110,"51/50",10,0,0,0,,,
7618,110,"51G/50G",20,0,1,0,,,
7619,110,"51N/50N",30,0,1,0,,,
7634,111,"51/50",10,0,0,0,,,
7635,111,"51G/50G",20,0,1,0,,,
7636,111,"51N/50N",30,0,1,0,,,
7637,112,"51/50",10,0,0,0,,,
7638,112,"51G/50G",20,0,1,0,,,
7639,112,"51N/50N",30,0,1,0,,,
7640,113,"51/50",10,0,0,0,,,
7641,113,"51G/50G",20,0,1,0,,,
7642,113,"51N/50N",30,0,1,0,,,
7643,114,"51/50",10,0,0,0,,,
7644,114,"51G/50G",20,0,1,0,,,
7645,114,"51N/50N",30,0,1,0,,,
7646,115,"51/50",10,0,0,0,,,
7647,115,"51G/50G",20,0,1,0,,,
7648,115,"51N/50N",30,0,1,0,,,
7649,116,"51/50",10,0,0,0,,,
7650,116,"51G/50G",20,0,1,0,,,
7651,116,"51N/50N",30,0,1,0,,,
7652,117,"51/50",10,0,0,0,,,
7653,117,"51G/50G",20,0,1,0,,,
7654,117,"51N/50N",30,0,1,0,,,
7655,118,"51/50",10,0,0,0,,,
7656,118,"51G/50G",20,0,1,0,,,
7657,118,"51N/50N",30,0,1,0,,,
7658,119,"51/50",10,0,0,0,,,
7659,119,"51G/50G",20,0,1,0,,,
7660,119,"51N/50N",30,0,1,0,,,
7662,120,"51/50",10,0,0,0,,,
7663,120,"51G/50G",20,0,1,0,,,
7664,120,"51N/50N",30,0,1,0,,,
7665,121,"51/50",10,0,0,0,,,
7666,121,"51/50GS",20,0,1,0,,,
7667,121,"51G/50G",30,0,1,0,,,
7668,121,"51N/50N",40,0,1,0,,,
7669,122,"51/50",10,0,0,0,,,
7670,122,"51G/50G",20,0,1,0,,,
7671,122,"51N/50N",30,0,1,0,,,
7672,123,"51/50",10,0,0,0,,,
7673,123,"51G/50G",20,0,1,0,,,
7674,123,"51N/50N",30,0,1,0,,,
7675,124,"51/50",10,0,0,0,,,
7676,124,"51G/50G",20,0,1,0,,,
7677,124,"51N/50N",30,0,1,0,,,
7678,125,"51/50",10,0,0,0,,,
7679,125,"51G/50G",20,0,1,0,,,
7680,125,"51N/50N",30,0,1,0,,,
7684,126,"51/50",10,0,0,0,,,
7685,126,"51G/50G",20,0,1,0,,,
7686,126,"51N/50N",30,0,1,0,,,
7687,127,"51/50",10,0,0,0,,,
7688,127,"51G/50G",20,0,1,0,,,
7689,127,"51N/50N",30,0,1,0,,,
7690,128,"51/50",10,0,0,0,,,
7691,128,"51G/50G",20,0,1,0,,,
7692,128,"51N/50N",30,0,1,0,,,
7697,129,"51/50",40,0,0,0,,,
7698,129,"51G/50G",50,0,1,0,,,
7699,129,"51N/50N",60,0,1,0,,,
7700,129,"67",10,0,3,0,,,
7701,129,"67G",20,0,3,0,,,
7702,129,"67N",30,0,3,0,,,
7703,130,"51/50",40,0,0,0,,,
7704,130,"51G/50G",50,0,1,0,,,
7705,130,"51N/50N",60,0,1,0,,,
7706,130,"67",10,0,3,0,,,
7707,130,"67G",20,0,3,0,,,
7708,130,"67N",30,0,3,0,,,
7709,131,"51/50",40,0,0,0,,,
7710,131,"51G/50G",50,0,1,0,,,
7711,131,"51N/50N",60,0,1,0,,,
7712,131,"67",10,0,3,0,,,
7713,131,"67G",20,0,3,0,,,
7714,131,"67N",30,0,3,0,,,
7715,132,"51/50",40,0,0,0,,,
7716,132,"51G/50G",50,0,1,0,,,
7717,132,"51N/50N",60,0,1,0,,,
7718,132,"67",10,0,3,0,,,
7719,132,"67G",20,0,3,0,,,
7720,132,"67N",30,0,3,0,,,
7721,133,"51/50",40,0,0,0,,,
7722,133,"51G/50G",50,0,1,0,,,
7723,133,"51N/50N",60,0,1,0,,,
7724,133,"67",10,0,3,0,,,
7725,133,"67G",20,0,3,0,,,
7726,133,"67N",30,0,3,0,,,
7727,134,"51/50",40,0,0,0,,,
7728,134,"51G/50G",50,0,1,0,,,
7729,134,"51N/50N",60,0,1,0,,,
7730,134,"67",10,0,3,0,,,
7731,134,"67G",20,0,3,0,,,
7732,134,"67N",30,0,3,0,,,
7733,135,"50",40,0,0,0,,,
7734,135,"50V (67)",30,0,3,0,,,
7735,135,"51/50",10,0,0,0,,,
7736,135,"51V (67)",20,0,3,0,,,
7737,136,"50",40,0,0,0,,,
7738,136,"50V (67)",30,0,3,0,,,
7739,136,"51/50",10,0,0,0,,,
7740,136,"51V (67)",20,0,3,0,,,
7741,137,"50",40,0,0,0,,,
7742,137,"50V (67)",30,0,3,0,,,
7743,137,"51/50",10,0,0,0,,,
7744,137,"51V (67)",20,0,3,0,,,
7745,138,"51/50 DT",50,2,0,0,,,
7746,138,"51/50 I^2T",40,2,0,0,,,
7747,138,"51/50 IAC",30,0,0,0,,,
7748,138,"51/50 IEC",20,1,0,0,,,
7749,138,"51/50 IEEE",10,0,0,0,,,
7750,138,"51G/50G DT",150,2,1,0,,,
7751,138,"51G/50G I^2 T",140,2,1,0,,,
7752,138,"51G/50G IAC",130,0,1,0,,,
7753,138,"51G/50G IEC",120,1,1,0,,,
7754,138,"51G/50G IEEE",110,0,1,0,,,
7755,138,"51N/50N DT",100,2,1,0,,,
7756,138,"51N/50N I^2T",90,2,1,0,,,
7757,138,"51N/50N IAC",80,0,1,0,,,
7758,138,"51N/50N IEC",70,1,1,0,,,
7759,138,"51N/50N IEEE",60,0,1,0,,,
7760,139,"51/50 DT",50,2,0,0,,,
7761,139,"51/50 I^2T",40,2,0,0,,,
7762,139,"51/50 IAC",30,0,0,0,,,
7763,139,"51/50 IEC",20,1,0,0,,,
7764,139,"51/50 IEEE",10,0,0,0,,,
7765,139,"51G/50G DT",150,2,1,0,,,
7766,139,"51G/50G I^2 T",140,2,1,0,,,
7767,139,"51G/50G IAC",130,0,1,0,,,
7768,139,"51G/50G IEC",120,1,1,0,,,
7769,139,"51G/50G IEEE",110,0,1,0,,,
7770,139,"51N/50N DT",100,2,1,0,,,
7771,139,"51N/50N IAC",80,0,1,0,,,
7772,139,"51N/50N IEC",70,1,1,0,,,
7773,139,"51N/50N IEEE",60,0,1,0,,,
7774,139,"51N50N I^2T",90,2,1,0,,,
7778,140,"49/50",10,0,0,0,,,
7782,141,"51/50",10,0,0,0,,,
7783,141,"51G/50G",20,0,1,0,,,
7784,141,"51N/50N",30,0,1,0,,,
7785,142,"51/50",10,0,0,0,,,
7786,142,"51G/50G",20,0,1,0,,,
7787,142,"51N/50N",30,0,1,0,,,
7788,143,"46",70,0,3,0,,,
7789,143,"49/50 MJ",60,0,0,0,,,
7790,143,"51/50 DT",50,2,0,0,,,
7791,143,"51/50 I^2 T",40,2,0,0,,,
7792,143,"51/50 IAC",30,0,0,0,,,
7793,143,"51/50 IEC",20,1,0,0,,,
7794,143,"51/50 IEEE",10,0,0,0,,,
7795,144,"51/50",10,0,0,0,,,
7796,144,"51G/50G",20,0,1,0,,,
7797,144,"51N/50N",30,0,1,0,,,
410,145,"51/50",10,0,0,0,,,
411,145,"51/50N",20,0,1,0,,,
7839,146,"51/50 DT",30,0,0,0,,,
7840,146,"51/50 IAC",20,0,0,0,,,
7841,146,"51/50 IEC",10,1,0,0,,,
7842,146,"51G/50G DT",90,0,1,0,,,
7843,146,"51G/50G IAC",80,0,1,0,,,
7844,146,"51G/50G IEC",70,1,1,0,,,
7845,146,"51N/50N DT",60,0,1,0,,,
7846,146,"51N/50N IAC",50,0,1,0,,,
7847,146,"51N/50N IEC",40,1,1,0,,,
7863,147,"50",10,0,0,0,,,
7864,147,"50G",20,0,1,0,,,
7867,148,"51/50",10,0,0,0,,,
7868,148,"51G/50G",20,0,1,0,,,
7869,148,"51N/50N",30,0,1,0,,,
7870,149,"51/50",10,0,0,0,,,
7871,149,"51G/50G",20,0,1,0,,,
7872,149,"51N/50N",30,0,1,0,,,
7873,150,"51/50",10,0,0,0,,,
7874,150,"51G/50G",20,0,1,0,,,
7875,150,"51N/50N",30,0,1,0,,,
7876,151,"46",10,0,3,0,,,
7924,152,"51/50 ANSI",10,0,0,0,,,
7925,152,"51/50 IAC",30,0,0,0,,,
7926,152,"51/50 IEC",50,1,0,0,,,
7927,152,"51G/50G-DT",80,0,1,0,,,
7928,152,"51G/50GS",70,0,1,0,,,
7929,152,"51N/50N ANSI",20,0,1,0,,,
7930,152,"51N/50N IAC",40,0,1,0,,,
7931,152,"51N/50N IEC",60,1,1,0,,,
7940,153,"51/50 ANSI",10,0,0,0,,,
7941,153,"51/50 IAC",30,0,0,0,,,
7942,153,"51/50 IEC",50,1,0,0,,,
7943,153,"51G/50G-DT",80,0,1,0,,,
7944,153,"51G/50GS",70,0,1,0,,,
7945,153,"51N/50N  IAC",40,0,1,0,,,
7946,153,"51N/50N ANSI",20,0,1,0,,,
7947,153,"51N/50N IEC",60,1,1,0,,,
7956,154,"46",40,0,3,0,,,
7957,154,"46 IEC",80,1,3,0,,,
7958,154,"50G",140,0,1,0,,,
7959,154,"51",20,0,0,0,,,
7960,154,"51 IEC",60,1,0,0,,,
7961,154,"51/50",10,0,0,0,,,
7962,154,"51/50 IEC",50,1,0,0,,,
7963,154,"51/50/50",150,0,0,0,,,
7964,154,"51/50/50 DT",160,0,0,0,,,
12088,154,"51/50/50 Flex A",190,0,0,0,,,
7965,154,"51DT/50",100,0,0,0,,,
7966,154,"51G",90,0,1,0,,,
7967,154,"51G/50G",120,0,1,0,,,
7968,154,"51G/50G/50G",180,0,1,0,,,
7969,154,"51N",30,0,1,0,,,
7970,154,"51N IEC",70,1,1,0,,,
7971,154,"51N/50N",110,0,1,0,,,
7972,154,"51N/50N/50N",170,0,1,0,,,
7973,154,"87",130,0,2,0,,,
7974,155,"46",30,0,3,0,,,
7975,155,"46 IEC",70,1,3,0,,,
7976,155,"50SG",80,0,1,0,,,
7977,155,"51 IEC",50,1,0,0,,,
7978,155,"51/50",10,0,0,0,,,
7979,155,"51/50 DT",90,0,0,0,,,
7980,155,"51/50 IEC",40,1,0,0,,,
7981,155,"51G/50G",100,0,1,0,,,
7982,155,"51G/50G IEC",160,0,1,0,,,
7983,155,"51GS/50GS",130,0,1,0,,,
7984,155,"51GS/50GS IEC",140,1,1,0,,,
7985,155,"51N IEC",60,1,1,0,,,
7986,155,"51N/50N",20,0,1,0,,,
7987,155,"51N/50N IEC",150,1,1,0,,,
7988,155,"67",110,0,3,0,,,
7989,155,"67N",120,0,3,0,,,
7990,156,"46",40,0,3,0,,,
7991,156,"46 IEC",80,1,3,0,,,
7992,156,"50SG",90,0,1,0,,,
7993,156,"51 IEC",60,1,0,0,,,
7994,156,"51/50",10,0,0,0,,,
7995,156,"51/50 DT",100,0,0,0,,,
7996,156,"51/50 IEC",50,1,0,0,,,
7997,156,"51G",110,0,1,0,,,
7998,156,"51GS/50GS",120,0,1,0,,,
7999,156,"51GS/50GS IEC",130,1,1,0,,,
8000,156,"51N",30,0,1,0,,,
8001,156,"51N IEC",70,1,1,0,,,
8002,156,"51N/50N",20,0,1,0,,,
8003,156,"67",140,0,3,0,,,
8005,157,"51 DT",50,2,0,0,,,
8006,157,"51 I^2 T",40,2,0,0,,,
8007,157,"51 IAC",30,0,0,0,,,
8008,157,"51 IEC",20,1,0,0,,,
8009,157,"51 IEEE",10,0,0,0,,,
8010,157,"51 Recloser",60,0,0,0,,,
12011,157,"51/50 DT",170,2,0,0,,,
12010,157,"51/50 I^2 T",160,2,0,0,,,
12009,157,"51/50 IAC",150,0,0,0,,,
12008,157,"51/50 IEC",140,1,0,0,,,
12007,157,"51/50 IEEE",130,0,0,0,,,
12012,157,"51/50 Recloser",180,0,0,0,,,
12017,157,"51/50G DT",230,2,1,0,,,
12016,157,"51/50G I^2 T",220,2,1,0,,,
12015,157,"51/50G IAC",210,0,1,0,,,
12014,157,"51/50G IEC",200,1,1,0,,,
12013,157,"51/50G IEEE",190,0,1,0,,,
12018,157,"51/50G Recloser",240,0,1,0,,,
8011,157,"51G DT",110,2,1,0,,,
8012,157,"51G I^2 T",100,2,1,0,,,
8013,157,"51G IAC",90,0,1,0,,,
8014,157,"51G IEC",80,1,1,0,,,
8015,157,"51G IEEE",70,0,1,0,,,
8016,157,"51G Recloser",120,0,1,0,,,
8017,158,"51/50 DT",50,2,0,0,,,
8018,158,"51/50 I^2 T",40,2,0,0,,,
8019,158,"51/50 IAC",30,0,0,0,,,
8020,158,"51/50 IEC",20,1,0,0,,,
8021,158,"51/50 IEEE",10,0,0,0,,,
12510,158,"51/50/50 DT",200,2,0,0,,,
12509,158,"51/50/50 I^2T",190,2,0,0,,,
12508,158,"51/50/50 IAC",180,0,0,0,,,
12507,158,"51/50/50 IEC",170,1,0,0,,,
12506,158,"51/50/50 IEEE",160,0,0,0,,,
12520,158,"51/50/50G DT",300,2,1,0,,,
12519,158,"51/50/50G I^2T",290,2,1,0,,,
12518,158,"51/50/50G IAC",280,0,1,0,,,
12517,158,"51/50/50G IEC",270,1,1,0,,,
12516,158,"51/50/50G IEEE",260,0,1,0,,,
12515,158,"51/50/50N DT",250,2,1,0,,,
12514,158,"51/50/50N I^2T",240,2,1,0,,,
12513,158,"51/50/50N IAC",230,0,1,0,,,
12512,158,"51/50/50N IEC",220,1,1,0,,,
12511,158,"51/50/50N IEEE",210,0,1,0,,,
8022,158,"51G/50G DT",150,2,1,0,,,
8023,158,"51G/50G I^2 T",140,2,1,0,,,
8024,158,"51G/50G IAC",130,0,1,0,,,
8025,158,"51G/50G IEC",120,1,1,0,,,
8026,158,"51G/50G IEEE",110,0,1,0,,,
8027,158,"51N/50N DT",100,2,1,0,,,
8028,158,"51N/50N I^2T",90,2,1,0,,,
8029,158,"51N/50N IAC",80,0,1,0,,,
8030,158,"51N/50N IEC",70,1,1,0,,,
8031,158,"51N/50N IEEE",60,0,1,0,,,
8032,159,"51/50",10,0,0,0,,,
8033,159,"51G/50G",20,0,1,0,,,
8034,159,"51N/50N",30,0,1,0,,,
8243,160,"51/50",10,0,0,0,,,
8244,160,"51G/50G",20,0,1,0,,,
8245,160,"51N/50N",30,0,1,0,,,
5937,161,"46",10,0,3,0,,,
5938,162,"46",10,0,3,0,,,
5939,163,"49",10,0,0,0,,,
5940,163,"49/50",20,0,0,0,,,
5941,163,"51",30,0,0,0,,,
5943,164,"50",10,0,0,0,,,
5944,164,"50G",30,0,1,0,,,
5945,164,"50N",20,0,1,0,,,
5946,165,"50",10,0,0,0,,,
5947,165,"50G",20,0,1,0,,,
5948,165,"50N",30,0,1,0,,,
5949,166,"50H",10,0,0,0,,,
5950,166,"50HG",20,0,1,0,,,
5951,166,"50HN",30,0,1,0,,,
6008,167,"51/50",10,0,0,0,,,
6009,167,"51/50 DT",40,0,0,0,,,
6010,167,"51G/50G",20,0,1,0,,,
6011,167,"51N/50N",30,0,1,0,,,
6016,168,"46",20,0,3,0,,,
6017,168,"51/50",10,0,0,0,,,
6018,168,"51G/50G",50,0,1,0,,,
6019,168,"51N/50N",40,0,1,0,,,
6020,168,"67",30,0,3,0,,,
6082,169,"46D",50,0,3,0,,,
6083,169,"49",40,0,0,0,,,
6084,169,"51",20,0,0,0,,,
6085,169,"51/50",10,0,0,0,,,
9749,169,"51/50 DelayInst",80,0,0,0,,,
6086,169,"51G/50G",60,0,1,0,,,
6087,169,"51N",30,0,1,0,,,
6088,169,"51N/50N",70,0,1,0,,,
6120,170,"51",20,0,0,0,,,
6121,170,"51/50",10,0,0,0,,,
6122,170,"51G/50G",40,0,1,0,,,
6123,170,"51N",30,0,1,0,,,
6124,170,"51N/50N",50,0,1,0,,,
6125,171,"51",20,0,0,0,,,
6126,171,"51/50",10,0,0,0,,,
6127,171,"51G/50G",40,0,1,0,,,
6128,171,"51N",30,0,1,0,,,
6129,171,"51N/50N",50,0,1,0,,,
6139,172,"51",20,0,0,0,,,
6140,172,"51/50",10,0,0,0,,,
6141,172,"51G",40,0,1,0,,,
6142,172,"51G/50G",50,0,1,0,,,
6143,172,"51N",30,0,1,0,,,
6144,172,"51N/50N",60,0,1,0,,,
6203,173,"51/50 DT",30,2,0,0,,,
6204,173,"51/50 IEC",20,1,0,0,,,
6205,173,"51/50 IEEE",10,0,0,0,,,
6206,173,"51/50 RD",120,1,0,0,,,
6207,173,"51/50 RI",110,1,0,0,,,
11432,173,"51/50/50 DT",170,2,0,0,,,
11431,173,"51/50/50 IEC",160,1,0,0,,,
11430,173,"51/50/50 IEEE",150,0,0,0,,,
11435,173,"51/50/50N DT",200,2,1,0,,,
11434,173,"51/50/50N IEC",190,1,1,0,,,
11433,173,"51/50/50N IEEE",180,0,1,0,,,
6208,173,"51N/50N DT",60,1,1,0,,,
6209,173,"51N/50N IEC",50,1,1,0,,,
6210,173,"51N/50N IEEE",40,0,1,0,,,
6211,173,"51N/50N RD",140,1,1,0,,,
6212,173,"51N/50N RI",130,1,1,0,,,
6213,173,"67 DT",90,2,0,0,,,
6214,173,"67 IEC",70,1,0,0,,,
6215,173,"67N DT",100,2,1,0,,,
6216,173,"67N IEC",80,1,1,0,,,
6447,174,"51/50",10,1,0,0,,,
6448,174,"51DT/50",20,1,0,0,,,
6449,174,"51G/50G",30,1,1,0,,,
6450,174,"51N/50N",40,1,1,0,,,
6451,175,"51/50",10,1,0,0,,,
6452,175,"51DT/50",20,1,0,0,,,
6453,175,"51G/50G",30,1,1,0,,,
6454,175,"51N/50N",40,1,1,0,,,
6455,176,"51/50",10,1,0,0,,,
6456,176,"51/50N",30,1,1,0,,,
6457,176,"51DT/50HI",20,1,0,0,,,
6458,176,"51DT/50N",40,1,1,0,,,
6459,177,"51/50",10,1,0,0,,,
6460,177,"51/50N",30,1,1,0,,,
6461,177,"51DT/50HI",20,1,0,0,,,
6462,177,"51DT/50N",40,1,1,0,,,
6463,178,"51/50",10,1,0,0,,,
6464,178,"51/50N",30,1,1,0,,,
6465,178,"51DT/50HI",20,1,0,0,,,
6466,178,"51DT/50N",40,1,1,0,,,
6467,179,"51/50",10,1,0,0,,,
6468,179,"51DT/50",20,1,0,0,,,
6469,179,"51DT/50N",30,1,1,0,,,
6470,180,"51/50",10,1,0,0,,,
6471,180,"51/50N",30,1,1,0,,,
6472,180,"51DT/50",20,1,0,0,,,
6473,180,"51NDT/50N",40,1,1,0,,,
6474,181,"51/50",10,1,0,0,,,
6475,181,"51/50N",30,1,1,0,,,
6476,181,"51DT/50",20,1,0,0,,,
6477,181,"51NDT/50N",40,1,1,0,,,
6478,182,"51/50",10,1,0,0,,,
6479,182,"51DT/50",20,1,0,0,,,
6480,182,"51DT/50N",30,1,1,0,,,
6481,183,"51/50",10,1,0,0,,,
6482,183,"51/50N",30,1,1,0,,,
6483,183,"51DT/50",20,1,0,0,,,
6484,183,"51NDT/50N",40,1,1,0,,,
6485,184,"51/50",10,1,0,0,,,
6486,184,"51/50N",30,1,1,0,,,
6487,184,"51DT/50HI",20,1,0,0,,,
6488,184,"51NDT/50N",40,1,1,0,,,
6489,185,"51/50N",10,1,1,0,,,
6490,185,"51/50NDT",20,1,1,0,,,
6491,186,"51DT/50N",10,1,1,0,,,
6492,187,"51N",10,1,1,0,,,
6493,188,"51/50",10,1,0,0,,,
6494,188,"51/50 DT",20,1,0,0,,,
6495,189,"51/50",10,1,0,0,,,
6496,189,"51/50 DT",20,1,0,0,,,
6497,189,"51N",30,1,1,0,,,
6498,189,"51N DT",40,1,1,0,,,
6499,190,"51/50",10,1,0,0,,,
6500,190,"51/50 DT",20,1,0,0,,,
11773,190,"51/50/50",50,0,0,0,,,
11774,190,"51/50/50 DT",60,0,0,0,,,
6501,190,"51/50N",30,1,1,0,,,
6502,190,"51/50N DT",40,1,1,0,,,
6503,191,"51/50",10,1,0,0,,,
6504,191,"51/50 DT",20,1,0,0,,,
6505,191,"51/50N DT",30,1,1,0,,,
6511,192,"51",10,1,0,0,,,
6512,193,"51/50",10,1,0,0,,,
6513,193,"51/50N",30,0,1,0,,,
6514,193,"51DT/50",20,1,0,0,,,
6515,193,"51DT/50N",40,0,1,0,,,
6516,194,"51/50",10,1,0,0,,,
6517,194,"51G/50G",20,1,1,0,,,
6518,194,"51N/50N",30,1,1,0,,,
6539,195,"51",20,0,0,0,,,
6540,195,"51/50",10,0,0,0,,,
6541,195,"51G/50G",40,0,1,0,,,
6542,195,"51N",30,0,1,0,,,
6543,195,"51N/50N",50,0,1,0,,,
6544,196,"51",20,0,0,0,,,
6545,196,"51/50",10,0,0,0,,,
6546,196,"51G/50G",40,0,1,0,,,
6547,196,"51N",30,0,1,0,,,
6548,196,"51N/50N",50,0,1,0,,,
6549,197,"51",20,0,0,0,,,
6550,197,"51/50",10,0,0,0,,,
6551,197,"51G/50G",40,0,1,0,,,
6552,197,"51N",30,0,1,0,,,
6553,197,"51N/50N",50,0,1,0,,,
6554,198,"51",20,0,0,0,,,
6555,198,"51/50",10,0,0,0,,,
6556,198,"51G/50G",40,0,1,0,,,
6557,198,"51N",30,0,1,0,,,
6558,198,"51N/50N",50,0,1,0,,,
6559,199,"51",20,0,0,0,,,
6560,199,"51/50",10,0,0,0,,,
6561,199,"51G/50G",40,0,1,0,,,
6562,199,"51N",30,0,1,0,,,
6563,199,"51N/50N",50,0,1,0,,,
6564,200,"51",20,0,0,0,,,
6565,200,"51/50",10,0,0,0,,,
6566,200,"51G/50G",40,0,1,0,,,
6567,200,"51N",30,0,1,0,,,
6568,200,"51N/50N",50,0,1,0,,,
6569,201,"51",10,0,0,0,,,
6570,201,"51G",30,0,1,0,,,
6571,201,"51N",20,0,1,0,,,
6572,202,"51",20,0,0,0,,,
6573,202,"51/50",10,0,0,0,,,
6574,202,"51G/50G",40,0,1,0,,,
6575,202,"51N",30,0,1,0,,,
6576,202,"51N/50N",50,0,1,0,,,
6577,203,"51",20,0,0,0,,,
6578,203,"51/50",10,0,0,0,,,
6579,203,"51G/50G",40,0,1,0,,,
6580,203,"51N",30,0,1,0,,,
6581,203,"51N/50N",50,0,1,0,,,
6583,204,"50G",10,0,1,0,,,
9034,205,"50 Hi-Lo",30,1,0,0,,,
9035,205,"50N",20,1,1,0,,,
9036,205,"51N",10,1,1,0,,,
9037,206,"50 Hi-Lo",10,1,0,0,,,
9038,206,"50N Hi-Lo",20,1,1,0,,,
9039,206,"51/50",30,1,0,0,,,
9040,206,"51N",50,1,1,0,,,
9041,206,"51N/50N",40,1,1,0,,,
9050,207,"50 Hi-Lo",10,1,0,0,,,
9051,207,"51",20,1,0,0,,,
9052,208,"50 Hi-Lo",10,1,0,0,,,
9053,208,"51",20,1,0,0,,,
9054,209,"50 Hi-Lo",10,1,0,0,,,
9055,209,"50N Hi-Lo",20,1,1,0,,,
9056,209,"51/50",30,1,0,0,,,
9057,209,"51N/50N",40,1,1,0,,,
9058,210,"50 Hi-Lo",10,1,0,0,,,
9059,210,"50N Hi-Lo",20,1,1,0,,,
9060,210,"51/50",30,1,0,0,,,
9061,210,"51N/50N",40,1,1,0,,,
9075,211,"50 Hi-Lo",90,2,0,0,,,
9076,211,"50 Hi-Lo xIn",100,2,0,0,,,
9077,211,"50N Hi-Lo",110,2,1,0,,,
9078,211,"50N Hi-Lo xIn",120,2,1,0,,,
9079,211,"51/50",10,0,0,0,,,
9080,211,"51/50 IEC",40,1,0,0,,,
9081,211,"51/50 IEC xIn",30,1,0,0,,,
9082,211,"51/50 xIn",20,0,0,0,,,
9083,211,"51N/50N",50,0,1,0,,,
9084,211,"51N/50N IEC",70,1,1,0,,,
9085,211,"51N/50N IEC xIn",80,1,1,0,,,
9086,211,"51N/50N xIn",60,0,1,0,,,
9087,212,"50 Hi-Lo",90,2,0,0,,,
9088,212,"50 Hi-Lo xIn",100,2,0,0,,,
9089,212,"50N Hi-Lo",110,2,1,0,,,
9090,212,"50N Hi-Lo xIn",120,2,1,0,,,
9091,212,"51/50",10,0,0,0,,,
9092,212,"51/50 IEC",50,1,0,0,,,
9093,212,"51/50 IEC xIn",60,1,0,0,,,
9094,212,"51/50 xIn",20,0,0,0,,,
9095,212,"51N/50N",30,0,1,0,,,
9096,212,"51N/50N IEC",70,1,1,0,,,
9097,212,"51N/50N IEC xIn",80,1,1,0,,,
9098,212,"51N/50N xIn",40,0,1,0,,,
9099,213,"50 Hi-Lo",110,2,0,0,,,
9100,213,"50 Hi-Lo xIn",120,2,0,0,,,
9101,213,"50N Hi-Lo",130,2,1,0,,,
9102,213,"50N Hi-Lo xIn",140,2,1,0,,,
9103,213,"51/50",10,0,0,0,,,
9104,213,"51/50 IEC",30,1,0,0,,,
9105,213,"51/50 IEC xIn",40,1,0,0,,,
9106,213,"51/50 xIn",20,0,0,0,,,
9107,213,"51/50(I^2T)",90,0,0,0,,,
9108,213,"51/50(I^2T) xIn",100,0,0,0,,,
9109,213,"51N/50N",50,0,1,0,,,
9110,213,"51N/50N IEC",70,1,1,0,,,
9111,213,"51N/50N IEC xIn",80,1,1,0,,,
9112,213,"51N/50N xIn",60,0,1,0,,,
9117,214,"46",30,2,3,0,,,
9118,214,"46 xIn",40,2,3,0,,,
9119,214,"49",50,2,0,0,,,
9120,214,"49 xIn",60,2,0,0,,,
9121,214,"50 Hi-Lo",110,2,0,0,,,
9122,214,"50 Hi-Lo xIn",120,2,0,0,,,
9123,214,"50N Hi-Lo",130,2,1,0,,,
