"ID","Mfr_ID","Type","Note","MultFunction","DCOffsetFilter","RelayClass","RelayConstr"
1351,122,"COC4-A03D1","",1,1,0,0
607,122,"MOC-A1T-R","MOC - A1 Series
Style 091PGA
Current Trip

Sourse : JEPO-IL9376",0,0,0,0
608,122,"MOC-A1T-RD","MOC - A1 Series
Style 510PGA
Current Trip

Sourse : JEPO-IL9376",0,0,0,0
605,122,"MOC-A1V-R","MOC - A1 Series
Style 090PGA
Voltage Trip

Sourse : JEPO-IL9376
",0,0,0,0
606,122,"MOC-A1V-RD","MOC - A1 Series
Style 509PGA
Voltage Trip

Sourse : JEPO-IL9376",0,0,0,0
510,126,"Vamp 140","V140
Overcurrent- and Earthfault Relay
Used for Overcurrent and Earthfault Feeder


Document # VP 140.EN003
Source : VP140EN.pdf",1,1,0,0
801,126,"Vamp 150","VAMP 150
Motor protection relay",0,0,1,0
511,126,"Vamp 210","VAMP 210
Generator Protection Relay



Document # VP 210.EN002
Source : VP210EN.pdf",1,1,2,0
754,126,"Vamp 221","VAMP 221
Arc protection system

Source : VM221EN.pdf
",1,0,0,0
756,126,"Vamp 230","VAMP 230 Feeder Managers and Motor Managers

Source : VM255EN.pdf",1,1,0,0
1253,126,"Vamp 245","VAMP 245 Feeder Managers and Motor Managers

Source : VP255-EN003.pdf",1,1,0,0
1252,126,"Vamp 255","VAMP 255 Feeder Managers and Motor Managers

Source : VP255-EN003.pdf",1,1,0,0
1077,126,"Vamp 257","VAMP 257
Transformer, generator and motor differential protection relay

Source : VM257.EN008.pdf",1,1,0,0
757,126,"Vamp 265","VAMP 265
Transformer, generator and motor differential protection relay

Source : VM265EN.pdf",1,0,0,0
1274,126,"Vamp 40","VAMP 40
Feeder and Motor Manager
Publication version: V40/en M/B012

Source : V40-EN-M-B012.pdf

Note : VAMP now is Schneider",1,1,0,0
512,127,"GCO-C II5","Kyongbo Electric
GCO-CI II5 Relay

Data based on Field Inpection and Website kyongbo.co.kr",0,0,0,1
513,127,"GCO-C III4","Kyongbo Electric
GCO-C III4 Relay

",0,0,0,1
514,127,"GCO-CI II4","Kyongbo Electric
GCO-CI II4 Relay
",0,0,0,1
515,127,"GCO-CI III4","Kyongbo Electric
GCO-CI IIi4 Relay

",0,0,0,1
516,127,"GD31-A2B2","Kyongbo Electric
GD31-A2B2 Relay

",1,1,0,0
766,128,"GFR-2","SKYMATIC CONTROLS

GROUND FAULT PROTECTION RELAY GFR-2

Source : GFR2Tech Info.pdf",0,1,0,0
517,128,"GFR-3","Skymatic Controls Inc.
Instruction Manual GFR3IM0a
11/16/05",0,1,0,0
892,129,"Micro II","REDISTART MICRO II
MVRSM12/18 SERIES
1,500 to 7,200 V
Instruction Manual",1,0,1,0
999,129,"MVRMX","MVRMX control

Motor Overload Relay",1,0,1,0
518,129,"RSM6","Benshaw Solid State Motor Control
RSM6 Series

Redistart Micro Instruction Manual
PUB #890000-02-08
",1,1,1,0
898,129,"SPD-06S","Benshaw Digital Overload Relays
SPD Series - Class 1 - 60

Surce : fvc-366.pdf",0,0,0,0
1508,131,"AFGF","Arc energy reduction relay?
switching devices product platforms

Technical Data TD008014EN
Effective July 2020",0,1,0,0
1526,131,"D64","D64RPBH13 SERIES B1 GROUND FAULT RELAY

Source : P50413.pdf",1,1,0,0
1490,131,"EAFR-110","EAFR-110 Current and Arc Light Sensor Relay


Trip Time Using HSO - 2 ms*
Trip Time Using Mechanical Trip Relays - 7 ms

* = Total trip time using arc light or phase/earth over-current from EAFR-110 and arc light.

High Speed Outputs HSO1 and HSO2",1,1,0,0
1335,131,"EDR-3000","EDR-3000 Eaton Distribution Relay


Source : TD02602010E.pdf
               March 2009

Note : Maintenance mode is achieved through setting group.",1,1,0,0
1512,131,"EDR-4000","EDR-4000 Eaton Distribution Relay


Source : IM02602006E[1].pdf
               06/17/10
",1,1,0,0
1513,131,"EDR-5000","EDR-5000 Eaton Distribution Relay


Source : IM02602007E[1].pdf
             
",1,1,0,0
1522,131,"EMR-3000","EMR-3000 Eaton Distribution Relay


Source : IM02602005E[1].pdf
               08/13/10
",1,1,0,0
1523,131,"EMR-4000","EMR-4000 Eaton Distribution Relay


Source : IM02602009E[1].pdf
               08/13/10
",1,1,1,0
1524,131,"EMR-5000","EMR-4000 Eaton Distribution Relay


Source : IM02602009E[1].pdf
               08/13/10
",1,1,1,0
1353,131,"ETR-4000","ETR-4000 EATON TRANSFORMER RELAY


Source :ETR-4000_Eaton_Transformer_Relay_IM_EN_7_2012.pdf",1,1,0,0
1121,131,"ETR-5000","ETR-5000 EATON TRANSFORMER RELAY


Source : im02602013e.pdf",1,1,0,0
1369,131,"IQ DP-4000","",1,1,0,0
1531,131,"XF","Note : This model is created to simullateTime lag fuses (TLF) XF 
             or Time fuse links (TFL) in parallel with a coil and connected 
            to a CT, to trip a High voltage breaker. Not actual relay.

Please select the curve as per pickup selected

The way the physical device combo works is that the TLF fuse carries
 part of the current that the relay trip coil needs to trip. So the fuse 
reduces the trip coil current while it is heating up. Once the fuse melts, 
the entire current from CT goes to the trip coil of relay.",1,0,0,0
1123,131,"XP3","AMPGARD XP3

Source : IB02003002E.pdf",1,1,1,0
851,133,"easYgen-3000","easYgen-3000 Genset Control

Source : Manual 37224C",1,0,2,0
1084,133,"IRI1-ES","IRI1-ES - Sensitive Earth Fault Current Relay

Source: A9RE1E9.tmp.pdf

Note : Two ranges of delay are available, 0.1 to 3.1 Sec and 2 to 62 Sec.
           Combined both range into one - 0.1 to 62 Sec.

",0,0,0,0
1509,133,"MCA4","MCA4
Software-Version: 2.1.i
DOK-HB-MCA4E
Revision: B


Source: DOK-HB-MCA4E_B.pdf",1,1,0,0
527,133,"MFR 13","Woodward Generator Protection Relay

Manual 37353
",1,0,2,0
1014,133,"MRA4","MRA4
Software-Version: 2.2.a


Source: DOK-HB-MRA4E.pdf
             Revision: A",1,1,0,0
1480,133,"MRDT4","MRDT4
Software-Version: 2.3.a
DOK-HB-MRDT4E
Revision: B


Source: DOK-HB-MRDT4E_B.pdf
                 Revision B",1,1,0,0
1370,133,"MRI3","MRI3 – Digital multifunctional relay
for overcurrent protection 

Source : 1826006687-DOK-TD-MRI3E.pdf",1,1,0,0
1485,133,"MRI4","MRI4
Software-Version: 2.2.a


Source:DOK-HB-MRI4E_A.pdf
             Revision: A",1,1,0,0
1259,133,"WIC1","WIC1 - CT Powered Time Overcurrent
And Earth Current Relay

Sourcs : wic1.pdf",1,1,0,0
1109,133,"WIP1","Woodward WIP1

Sourcs : woodward_WIP1_relay.pdf",1,1,0,0
1375,133,"XI1-I","XI1-I - Time overcurrent relay 

Source : DOK-TD-XI1-IE.pdf",1,1,0,0
609,144,"IO-C-3R","Source : Instruction Manual N-2540E",0,0,0,0
610,144,"IO-C-B1","Source : Instruction Manual N-2540E",0,0,0,0
611,144,"IO-CI-3R","Source : Instruction Manual N-2540E",0,0,0,0
612,144,"IO-CI-B1","Source : Instruction Manual N-2540E",0,0,0,0
616,145,"LDG-21-21K","",0,0,0,0
615,145,"LDG-23-23K","Earth-Fault Relay",0,0,0,0
613,145,"LOC-13","Current Tripping

Source : Overcurrent Relay Instruction Manual LOC-13, 14
Hikari Trading Co., Ltd.",0,0,0,0
614,145,"LOC-14","Voltage Tripping

Source : Overcurrent Relay Instruction Manual LOC-13, 14
Hikari Trading Co., Ltd.",0,0,0,0
621,146,"SF6 Puffer Pak","CT inputs are selectable at 200:0.5 or 600:0.5 ratios.

Source: 50095- Rev3-Full.pdf
              All_Fuse_Curves.pdf",1,0,0,0
626,147,"N-Series","Nu-Lec
Control for ACR recloser.

Brochure: N00-575
and 31.5	12.5	0.05 (Marc 21, 2003)",1,0,0,0
669,152,"GFA 300","GFA 300 ground fault relay for generators
GFA 300 Features
. No C.T.s
. Adjustable alarm level 100-1200 A
",0,0,2,0
1025,154,"K2CG-A-F1","K2CG
",1,0,0,0
1026,154,"K2CG-B-F1","K2CG
",1,0,0,0
678,154,"SE","",0,0,0,0
728,158,"AmpSentry","Cummins Power Generation
PowerCommand Control AmpSentry
Application Manual -- Liquid Cooled Generator Sets -- Ver.G.EN

Opening time = 0.6s. 
Clearing time = 1 seconds after 4 times Gen FLA.
Page 5-41 to 5-42.",1,1,2,0
746,160,"DHC","Two-setting overcurrent relay with dependent time

Source: DHC-07-03-95.pdf


Note : Two I>> Operation Time Range Available
           0.03 s- 1 s (Resolution 0.01 sec)
           0.3 s- 10 s (Resolution 0.1 sec)

           The curve at Time Dial = 23 sec is derived from the curve at 
           Time Dial = 20 sec in the document.",0,0,0,0
748,160,"DIC","Two-setting overcurrent relay with independent time

Source : DIC-07-04-95.pdf


Note : Two I>> Operation Time Range Available
           0.03 s- 1 s (Resolution 0.01 sec)
           0.3 s- 10 s (Resolution 0.1 sec)",0,1,0,0
749,160,"DID","Harmonic desensitized residual current relay

Dource : DID-07-05-95.pdf
",0,0,0,0
750,160,"DIG","Two-setting overcurrent and residual current relay with independent time

Source : DIG-07-05-95.pdf

Note : Two I>> Operation Time Range Available
           0.03 s- 1 s (Resolution 0.01 sec)
           0.3 s- 10 s (Resolution 0.1 sec)",1,0,0,0
751,160,"DSO","Earth fault directional relay

Source : DSO-07-12-94.pdf",0,0,0,0
1378,160,"NA016","NA016
PHASE & RESIDUAL OVERCURRENT
PROTECTION RELAY

Source : NA016-Manual-04-2016.pdf",1,1,0,0
1263,160,"NA60","NA60 Relay

Source : NA60-Manual-02-2016-1.pdf",1,1,0,0
1355,160,"NVA100X-T","NVA100X-T

Source : Relé NVA100X-T-Manual - Thytronic.pdf",1,1,0,0
752,160,"STR","Microprocessor-based relay for motor protection

Source : STR-07-11-1995
",1,0,1,0
823,169,"CEP7","CEP7 - Second Generation Solid State Overload Relays 

Source : B02_CEP7_v509.pdf",0,0,1,0
1371,169,"CET 5","Overload Curve Setting :
Service Factor, SF = 1.01
Acceleration Factor, TD = 1.00
Run State Time Constant, RTC = Auto
Motor LRC = 6.0 • Ie",1,1,1,0
1260,170,"DIRIS Ps","Socomec DIRIS Ps Overcurrent Relay",1,1,0,0
824,177,"IG-NT","Inteli New Technology
Modular Gen-set Controller

IG-NT, IG-NTC, IG-EE, IG-EEC, IS-NT

",1,0,2,0
873,178,"OSM","NOJA-523-11
NOJA-597-01

Source : NOJA-523-11 User Manual OSM15_27 en (3).pdf
              NOJA-597-01 User Manual 38kV Single Phase english.pdf

Note : Imax, Imin and Tmax not modeled.",1,1,0,0
1503,178,"RC-10ES","OSM Automatic Circuit Recloser with RC Control

Note : Curve modifiers Imin and Imax not modeled",1,1,0,0
877,179,"ELD V2","ELD V2 Earth Leakage Protection Relay",0,0,0,0
1438,179,"ELV","ELV - WIDEBAND EARTH LEAKAGE RELAY",1,1,0,0
878,179,"MPA3","MPA3 V6.2 Motor Protection Relay

EL=Earth Leakage",1,0,0,0
889,190,"SPAS","SPAS Inverse-Time Overcurrent Relay",1,0,0,0
891,191,"IRD","IRD Overcurrent Protection Terminal",1,1,0,0
1381,192,"GIPAM-115","GIPAM-115

Source - GIPAM-115",1,1,0,0
1331,192,"GIPAM-2200 F","",1,1,0,0
1332,192,"GIPAM-2200 T","",1,1,0,0
899,192,"GMP-22","GMP-22 Motor Overload Relay

Setting Range
----------------------
0.3 -  1.5A
1    -  5A
4.4 -  22A

Source : GMP22-3SR.pdf",0,0,0,0
1468,193,"APM603","Alternator Protection

Per Unit Damage Protection Trip Curve",0,0,2,0
901,194,"MVI","MVI Molded Vacuum Fault Interrupter

The ranges of trip values are as follows:
Fuse = 10 to 200 amps
Relay = 30 to 600 amps

Note : 
Inrush Restraint not modeled.
Over Current Time  delay(0.0 to 0.5) cannot be modeled.

Grountd Tap is function of Phase Pickup.
For Ground Trip function set Tap equal to Phase pickup.
",1,1,0,0
1277,194,"SSBG0020-104","Switch Gear Control

Models : SSGC0020-102
              SSGC0020-103
              SSGC0020-104

Note : GF pickup is 10% to 60% of Phase pickup setting.
           Please Type in the GF pickup as per calculated GF pickup setting.",1,0,0,0
1261,194,"SSGC0010-100","",1,1,0,0
1293,197,"OSM","",1,1,0,0
1333,203,"PS 451","AEG PS 451

Numerical Overcurrent/Overload Protection
with Definite-Time and Inverse-Time Characteristics",1,1,0,0
995,204,"MVC Plus","MVC Plus

Source : MVC Plus User Manual 2 3-7 2kV REV6 07.pdf",1,1,1,0
923,204,"RX Series","Motortronics RX Series Digital Motor Protection Relay

Source : Document #RX-02280701MN Rev. 5
              Firmware Version 1.55",1,1,1,0
1374,205,"AGC-4","",1,1,0,0
932,205,"GPC-3","Generator Paralleling Controller, GPC-3

Option C2

Note : 51V modeled at 100% Voltage Level

Source : 4189340437.pdf
               4189340580.pdf
               

",0,0,2,0
1520,205,"GPU-3","Generator Protection Unit, GPU-3

Source : parameter-list-4189340581-uk.pdf
                  4189340580.pdf",1,1,0,0
1521,205,"RMC-111D","RMC-111D, RMC-122D, RMC-132D Current relays ANSI codes 50/51

Source : rmc-111-122-132d-data-sheet-4921240102-uk.pdf",1,1,0,0
1354,205,"RMC-142D","Stator earth fault relays, RMC-142D

Source : RMC-142D data sheet 4921240148 UK.pdf",1,1,0,0
1427,206,"DirectActing OC","Direct Acting Overcurrent Trip Device

Current Setting:

Class M.400A                  300A-800A
Class M. 800A                 600-1600A
Class M. 1200A               1100A-2400A
Class M. 1600A               1200A-3200A
Class M. 2000A                1600-2800A

Multipliers settings are 1, 1.25, 1.5, 1.75 and 2
Discrete setting values are product of selected Amp value within 
the range and multipliers.

Source : M24 & M23 Silicon oil time curves.pdf",1,0,0,0
947,209,"EOCR-3DIS-AU","EOCR-3DIS-AU
Overload and Short Circuit Relay

Source : 4  Samwha EOCR-3DIS-AU.pdf",0,1,0,0
955,211,"2DCC","Reyrolle Type 2DCC

Source : 2DCC_Obselete.pdf

Note: 50G Restricted Earth Fault
          50SG Sensitive Earth Fault",1,0,0,0
1233,211,"TJM10","TJM10",1,0,0,1
1234,211,"TJM11","Inst Operating Time : 20ms at 2x setting
                                  12ms at 5x setting",1,0,0,1
1235,211,"TJM17","Inst Operating Time : 20ms at 2x setting
                                  12ms at 5x setting",1,0,0,1
1394,211,"TJV","Type TJV relay

Source : TJV_Oprec_Obsolete.pdf",1,0,0,1
962,212,"EF 18","MH Protection Relay

DTL Earth Fault Relay",0,0,0,0
963,212,"EF 18-C","MH Protection Relay

DTL Earth Fault Relay",0,0,0,0
975,212,"EL 03","MH Earth Leakage Relay

EL Series",0,0,0,0
978,212,"EL 03P","MH Earth Leakage Relay

EL Series",0,0,0,0
976,212,"EL 10","MH Earth Leakage Relay

EL Series",0,0,0,0
979,212,"EL 10P","MH Earth Leakage Relay

EL Series",0,0,0,0
977,212,"EL 30","MH Earth Leakage Relay

EL Series",0,0,0,0
980,212,"EL 30P","MH Earth Leakage Relay

EL Series",0,0,0,0
956,212,"EM301","Kasuga-MH Protection Relay

EM Series Earth Leakage Relay

Source : KASUGA-MH EM (2).pdf",0,0,0,0
957,212,"EM302","Kasuga-MH Protection Relay

EM Series Earth Leakage Relay

Source : KASUGA-MH EM (2).pdf",0,0,0,0
958,212,"EM303","Kasuga-MH Protection Relay

EM Series Earth Leakage Relay

Source : KASUGA-MH EM (2).pdf",0,0,0,0
960,212,"EM312","Kasuga-MH Protection Relay

EM Series Earth Leakage Relay

Source : KASUGA-MH EM (2).pdf",0,0,0,0
959,212,"EM322","Kasuga-MH Protection Relay

EM Series Earth Leakage Relay

Source : KASUGA-MH EM (2).pdf",0,0,0,0
961,212,"EM332","Kasuga-MH Protection Relay

EM Series Earth Leakage Relay

Source : KASUGA-MH EM (2).pdf",0,0,0,0
964,212,"REA200","MH Protection Relays

IDMTL Overcurrent and Earth Fault Relay",1,0,0,0
994,229,"IM30-AP","IM30-AP 
THREE-PHASE OVERCURRENT AND EARTH FAULT RELAY

Source : im30apeng.pdf",1,1,0,0
1412,230,"GFSR Class I","Ground Fault Sensor Relay
Class I",0,0,0,0
1000,230,"Series AZM","Source : Hi-Z-GF-925-5900.pdf",0,0,0,0
1217,230,"Series IZT","Source : HI-Z-GFP.pdf",0,0,0,0
1001,230,"Series Z-2000","Source : Hi-Z-GF-925-5900.pdf",0,0,0,0
1002,230,"Series Z-2100","Source : Hi-Z-GF-925-5900.pdf",0,0,0,0
1111,233,"Versatech","Hubbell Versatech
Type 1 & Type 2

Minimum Response Time: 0-250milliseconds, 1 millisecond intervals
Cold Load Time: 0 to 300 seconds , 1 second intervals

Obtained from:
Bulletin 10-0501 through 10-0522",1,1,0,0
1401,245,"MGFR -20-ZB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
1402,245,"MGFR-1200-AB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
1403,245,"MGFR-1200-ZB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
1404,245,"MGFR-1-AB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
1405,245,"MGFR-1-ZB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
1406,245,"MGFR-200-AB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
1407,245,"MGFR-200-ZB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
1408,245,"MGFR-20-AB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
1409,245,"MGFR-2-AB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
1410,245,"MGFR-2-ZB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
1411,245,"MGFR-SE-ZB","Product Data C-4-322
New Issue Jan. 1992",0,0,0,0
1013,245,"Sentri","Sentr-
GROUND FAULT PROTECTION

Instruction Manual C-421EM, Rev. 1, May 2010",1,1,0,0
1130,245,"Sigma","Sigma Monitor Relay

Ground Fault Relay /Resistor Monitor

Source : SigmaRelayManual.pdf",0,1,0,0
1425,248,"EMCP 4.1","",1,1,2,0
1426,248,"EMCP 4.2","Source : spreadsheet from CAT

Same model applies to EMCP 4.3 and 4.4",1,1,2,0
1504,248,"EMCP 4.2B","Source : spreadsheet from CAT

Same model applies to EMCP 4.3 and 4.4",1,1,2,0
1505,248,"EMCP 4.3","Source : spreadsheet from CAT

Same model applies to EMCP 4.3 and 4.4",1,1,2,0
1506,248,"EMCP 4.4","Source : spreadsheet from CAT

Same model applies to EMCP 4.3 and 4.4",1,1,2,0
1032,249,"WC3","WILMAR Protective Relays WC3 & WCT3 Series, Overcurrent

Fixed Delay",0,0,0,0
1033,249,"WCT3","WILMAR Protective Relays WC3 & WCT3 Series, Overcurrent

Adjustable Delay",0,0,0,0
1040,254,"JNC 268","JVS ELECTRONICS

NUMERICAL CURRENT RELAY & AUTO RECLOSER
JNC 268",1,1,0,0
1064,257,"URP 1439TU","URP 1439TU Version : 3.14

Source : Urp1439TUv314r02.pdf

Note : Inst Clearing Time 0.03 sec assumed.",1,1,0,0
1065,257,"URPE 6104","URPE 6104 Version : V7.16

Source : Urpe6104V716R02.pdf


Note : Inst Clearing Time 0.03 sec assumed.",1,1,0,0
1056,257,"URPE 7104","URPE 7104 Version: 7.18",1,1,0,0
1068,261,"SSGC0010-100","SSGC0010-100 Switchgear Control

Source :SSGC0010-100 Manual 010605.pdf

Note : Inst clearing time as reported by manufacturer.",1,1,0,0
1087,266,"DCD 414B","Technical Reference
Argus Overcurrent
Protection Relays
P20007 issue 2006/03
",1,1,0,0
1102,269,"I-Line","Inepar Overcurrent Relay
Type ILine",0,0,0,0
1120,273,"70POCR"," Broyce Control 70POCR 3 Phase AC Current Relay",0,1,0,0
1304,287,"DSA2112","",1,0,0,0
1305,287,"DSA2113","",1,0,0,0
1306,287,"DSA2116","",1,0,0,0
1307,287,"DSA2117","",1,0,0,0
1308,287,"DSA2118","",1,0,0,0
1309,287,"DSA2119","",1,0,0,0
1420,287,"RCS-9611C","",1,1,0,0
1168,287,"RCS-9624CN","RCS-9624CN
Transformer Management Relay",1,1,0,0
