"ParentID","CurveName","Ordinal","vK","vE","DTAfter","DTMinTime"
59870,"Long Time Inv",40,120.00,1.00,20.00,0.05
59870,"Normal Inverse",10,0.14,0.02,20.00,0.05
59870,"Very Inverse",20,13.50,1.00,20.00,0.05
59886,"Extremely Inverse",30,80.00,2.00,20.00,0.05
59886,"Long Time Inv",40,120.00,1.00,20.00,0.05
59886,"Normal Inverse",10,0.14,0.02,20.00,0.05
59886,"Very Inverse",20,13.50,1.00,20.00,0.05
59917,"Extremely Inverse",30,80.00,2.00,20.00,0.05
59917,"Long Time Inv",40,120.00,1.00,20.00,0.05
59917,"Normal Inverse",10,0.14,0.02,20.00,0.05
59917,"Very Inverse",20,13.50,1.00,20.00,0.05
59922,"Extremely Inverse",30,80.00,2.00,20.00,0.05
59922,"Long Time Inv",40,120.00,1.00,20.00,0.05
59922,"Normal Inverse",10,0.14,0.02,20.00,0.05
59922,"Very Inverse",20,13.50,1.00,20.00,0.05
59959,"Extremely Inverse",30,80.00,2.00,20.00,0.05
59959,"Long Time Inv",40,120.00,1.00,20.00,0.05
59959,"Normal Inverse",10,0.14,0.02,20.00,0.05
59959,"Very Inverse",20,13.50,1.00,20.00,0.05
59964,"Extremely Inverse",30,80.00,2.00,20.00,0.05
59964,"Long Time Inv",40,120.00,1.00,20.00,0.05
59964,"Normal Inverse",10,0.14,0.02,20.00,0.05
59964,"Very Inverse",20,13.50,1.00,20.00,0.05
59991,"Extremely Inverse",30,80.00,2.00,20.00,0.05
59991,"Long Time Inv",40,120.00,1.00,20.00,0.05
59991,"Normal Inverse",10,0.14,0.02,20.00,0.05
59991,"Very Inverse",20,13.50,1.00,20.00,0.05
59996,"Extremely Inverse",30,80.00,2.00,20.00,0.05
59996,"Long Time Inv",40,120.00,1.00,20.00,0.05
59996,"Normal Inverse",10,0.14,0.02,20.00,0.05
59996,"Very Inverse",20,13.50,1.00,20.00,0.05
60038,"Extremely Inverse",30,80.00,2.00,20.00,0.05
60038,"Long Time Inv",40,120.00,1.00,20.00,0.05
60038,"Normal Inverse",10,0.14,0.02,20.00,0.05
60038,"Very Inverse",20,13.50,1.00,20.00,0.05
60059,"Extremely Inverse",30,80.00,2.00,20.00,0.05
60059,"Long Time Inv",40,120.00,1.00,20.00,0.05
60059,"Normal Inverse",10,0.14,0.02,20.00,0.05
60059,"Very Inverse",20,13.50,1.00,20.00,0.05
60075,"Extremely Inverse",30,80.00,2.00,20.00,0.05
60075,"Long Time Inv",40,120.00,1.00,20.00,0.05
60075,"Normal Inverse",10,0.14,0.02,20.00,0.05
60075,"Very Inverse",20,13.50,1.00,20.00,0.05
60096,"EI (IEC C)",30,80.00,2.00,32.00,0.03
60096,"LTI",40,120.00,1.00,32.00,0.03
60096,"NI (IEC A)",10,0.14,0.02,32.00,0.03
60096,"VI (IEC B)",20,13.50,1.00,32.00,0.03
60106,"EI (IEC C)",30,80.00,2.00,32.00,0.03
60106,"LTI",40,120.00,1.00,32.00,0.03
60106,"NI (IEC A)",10,0.14,0.02,32.00,0.03
60106,"VI (IEC B)",20,13.50,1.00,32.00,0.03
60121,"EI (IEC C)",30,80.00,2.00,32.00,0.03
60121,"LTI",40,120.00,1.00,32.00,0.03
60121,"NI (IEC A)",10,0.14,0.02,32.00,0.03
60121,"VI (IEC B)",20,13.50,1.00,32.00,0.03
60131,"EI (IEC C)",30,80.00,2.00,32.00,0.03
60131,"LTI",40,120.00,1.00,32.00,0.03
60131,"NI (IEC A)",10,0.14,0.02,32.00,0.03
60131,"VI (IEC B)",20,13.50,1.00,32.00,0.03
60146,"EI (IEC C)",30,80.00,2.00,32.00,0.03
60146,"LTI",40,120.00,1.00,32.00,0.03
60146,"NI (IEC A)",10,0.14,0.02,32.00,0.03
60146,"VI (IEC B)",20,13.50,1.00,32.00,0.03
60156,"EI (IEC C)",30,80.00,2.00,32.00,0.03
60156,"LTI",40,120.00,1.00,32.00,0.03
60156,"NI (IEC A)",10,0.14,0.02,32.00,0.03
60156,"VI (IEC B)",20,13.50,1.00,32.00,0.03
60171,"EI (IEC C)",30,80.00,2.00,32.00,0.03
60171,"LTI",40,120.00,1.00,32.00,0.03
60171,"NI (IEC A)",10,0.14,0.02,32.00,0.03
60171,"VI (IEC B)",20,13.50,1.00,32.00,0.03
60181,"EI (IEC C)",30,80.00,2.00,32.00,0.03
60181,"LTI",40,120.00,1.00,32.00,0.03
60181,"NI (IEC A)",10,0.14,0.02,32.00,0.03
60181,"VI (IEC B)",20,13.50,1.00,32.00,0.03
60256,"Normal Inverse",10,0.14,0.02,,
60261,"Normal Inverse",10,0.14,0.02,,
60535,"Extremely Inverse",40,99.00,2.00,,
60535,"Long Time Inverse",30,9.00,1.00,,
60535,"Standard Inverse",10,0.04,0.02,,
60535,"Ultra Inverse",50,315.20,2.50,,
60535,"Very Inverse",20,9.00,1.00,,
60584,"Extremely Inverse",40,80.00,2.00,,
60584,"Long Time Inverse",30,120.00,1.00,,
60584,"Standard Inverse",10,0.14,0.02,,
60584,"Ultra Inverse",50,315.20,2.50,,
60584,"Very Inverse",20,13.50,1.00,,
60641,"Extremely Inverse",30,80.00,2.00,,
60641,"Long-time Inverse",40,120.00,1.00,,
60641,"Normal Inverse",10,0.14,0.02,,
60641,"Short Inverse",50,0.05,0.05,,
60641,"Very Inverse",20,13.50,1.00,,
60651,"Extremely Inverse",30,80.00,2.00,,
60651,"Long-time Inverse",40,120.00,1.00,,
60651,"Normal Inverse",10,0.14,0.02,,
60651,"Short Inverse",50,0.05,0.05,,
60651,"Very Inverse",20,13.50,1.00,,
60767,"Extremely Inverse",50,80.00,2.00,,
60767,"Long Inverse",30,120.00,1.00,,
60767,"MIE Special",60,2.60,1.00,,
60767,"Normal",10,0.14,0.02,,
60767,"Short Inverse",20,0.05,0.04,,
60767,"Very Inverse",40,13.50,1.00,,
60782,"Extremely Inverse",50,80.00,2.00,,
60782,"Inverse Normal",10,0.14,0.02,,
60782,"Long Inverse",30,120.00,1.00,,
60782,"MIE Special",60,2.60,1.00,,
60782,"Short Inverse",20,0.05,0.04,,
60782,"Very Inverse",40,13.50,1.00,,
60797,"Extremely Inverse",50,80.00,2.00,,
60797,"Inverse Normal",10,0.14,0.02,,
60797,"Long Inverse",30,120.00,1.00,,
60797,"MIE Special",60,2.60,1.00,,
60797,"Short Inverse",20,0.05,0.04,,
60797,"Very Inverse",40,13.50,1.00,,
60948,"IEC EI",30,80.00,2.00,20.00,0.06
60948,"IEC LI",40,120.00,1.00,20.00,0.06
60948,"IEC NI",10,0.14,0.02,20.00,0.06
60948,"IEC VI",20,13.50,1.00,20.00,0.06
60960,"IEC EI",30,80.00,2.00,20.00,0.06
60960,"IEC LI",40,120.00,1.00,20.00,0.06
60960,"IEC NI",10,0.14,0.02,20.00,0.06
60960,"IEC VI",20,13.50,1.00,20.00,0.06
60974,"IEC EI",30,80.00,2.00,20.00,0.06
60974,"IEC LI",40,120.00,1.00,20.00,0.06
60974,"IEC NI",10,0.14,0.02,20.00,0.06
60974,"IEC VI",20,13.50,1.00,20.00,0.06
60988,"IEC EI",30,80.00,2.00,20.00,0.06
60988,"IEC LI",40,120.00,1.00,20.00,0.06
60988,"IEC NI",10,0.14,0.02,20.00,0.06
60988,"IEC VI",20,13.50,1.00,20.00,0.06
61004,"IEC EI",30,80.00,2.00,20.00,0.06
61004,"IEC LI",40,120.00,1.00,20.00,0.06
61004,"IEC NI",10,0.14,0.02,20.00,0.06
61004,"IEC VI",20,13.50,1.00,20.00,0.06
61014,"IEC EI",30,80.00,2.00,20.00,0.06
61014,"IEC LI",40,120.00,1.00,20.00,0.06
61014,"IEC NI",10,0.14,0.02,20.00,0.06
61014,"IEC VI",20,13.50,1.00,20.00,0.06
61027,"IEC EI",30,80.00,2.00,20.00,0.06
61027,"IEC LI",40,120.00,1.00,20.00,0.06
61027,"IEC NI",10,0.14,0.02,20.00,0.06
61027,"IEC VI",20,13.50,1.00,20.00,0.06
61039,"IEC EI",30,80.00,2.00,20.00,0.06
61039,"IEC LI",40,120.00,1.00,20.00,0.06
61039,"IEC NI",10,0.14,0.02,20.00,0.06
61039,"IEC VI",20,13.50,1.00,20.00,0.06
61056,"IEC EI",30,80.00,2.00,20.00,0.06
61056,"IEC LI",40,120.00,1.00,20.00,0.06
61056,"IEC NI",10,0.14,0.02,20.00,0.06
61056,"IEC VI",20,13.50,1.00,20.00,0.06
61075,"IEC EI",30,80.00,2.00,20.00,
61075,"IEC LI",40,120.00,1.00,20.00,
61075,"IEC NI",10,0.14,0.02,20.00,
61075,"IEC VI",20,13.50,1.00,20.00,
61088,"IEC EI",30,80.00,2.00,20.00,
61088,"IEC LI",40,120.00,1.00,20.00,
61088,"IEC NI",10,0.14,0.02,20.00,
61088,"IEC VI",20,13.50,1.00,20.00,
61107,"IEC EI",30,80.00,2.00,20.00,
61107,"IEC LI",40,120.00,1.00,20.00,
61107,"IEC NI",10,0.14,0.02,20.00,
61107,"IEC VI",20,13.50,1.00,20.00,
61120,"IEC EI",30,80.00,2.00,20.00,
61120,"IEC LI",40,120.00,1.00,20.00,
61120,"IEC NI",10,0.14,0.02,20.00,
61120,"IEC VI",20,13.50,1.00,20.00,
61135,"IEC EI",30,80.00,2.00,20.00,0.06
61135,"IEC LI",40,120.00,1.00,20.00,0.06
61135,"IEC NI",10,0.14,0.02,20.00,0.06
61135,"IEC VI",20,13.50,1.00,20.00,0.06
61169,"IEC EI",30,80.00,2.00,20.00,0.06
61169,"IEC LI",40,120.00,1.00,20.00,0.06
61169,"IEC NI",10,0.14,0.02,20.00,0.06
61169,"IEC VI",20,13.50,1.00,20.00,0.06
62189,"IEC Extremely Inverse",30,80.00,2.00,20.00,0.03
62189,"IEC Std Inverse",10,0.14,0.02,20.00,0.03
62189,"IEC Very Inverse",20,13.50,1.00,20.00,0.03
62200,"IEC Extremely Inverse",30,80.00,2.00,20.00,0.03
62200,"IEC Std Inverse",10,0.14,0.02,20.00,0.03
62200,"IEC Very Inverse",20,13.50,1.00,20.00,0.03
62866,"0.8s Extremely Inv",40,80.00,2.00,,
62866,"1.3s Normal Inv",20,0.06,0.02,,
62866,"1.5s Very Inv",30,13.50,1.00,,
62866,"13.33s Long-Time Inv",50,120.00,1.00,,
62866,"3.0s Normal Inv",10,0.14,0.02,,
62869,"0.8s Extremely Inv",40,80.00,2.00,,
62869,"1.3s Normal Inv",20,0.06,0.02,,
62869,"1.5s Very Inv",30,13.50,1.00,,
62869,"13.33s Long-Time Inv",50,120.00,1.00,,
62869,"3.0s Normal Inv",10,0.14,0.02,,
63711,"EIT/C",40,80.00,2.00,,
63711,"LTI",30,120.00,1.00,,
63711,"SIT/A",10,0.14,0.02,,
63711,"VIT/B",20,13.50,1.00,,
63717,"EIT/C",40,80.00,2.00,20.00,
63717,"LTI",30,120.00,1.00,20.00,
63717,"SIT/A",10,0.14,0.02,20.00,
63717,"VIT/B",20,13.50,1.00,20.00,
63841,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
63841,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
63841,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
63841,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
63862,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
63862,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
63862,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
63862,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
63873,"C1, Standard Inverse",10,0.14,0.02,,
63873,"C2, Very Inverse",20,13.50,1.00,,
63873,"C3, Extremely Inverse",30,80.00,2.00,,
63873,"C4, Long-Time Inverse",40,120.00,1.00,,
63873,"C5, Short-Time Inverse",50,0.05,0.04,,
63879,"C1, Standard Inverse",10,0.14,0.02,,
63879,"C2, Very Inverse",20,13.50,1.00,,
63879,"C3, Extremely Inverse",30,80.00,2.00,,
63879,"C4, Long-Time Inverse",40,120.00,1.00,,
63879,"C5, Short-Time Inverse",50,0.05,0.04,,
63881,"C1, Standard Inverse",10,0.14,0.02,,
63881,"C2, Very Inverse",20,13.50,1.00,,
63881,"C3, Extremely Inverse",30,80.00,2.00,,
63881,"C4, Long-Time Inverse",40,120.00,1.00,,
63881,"C5, Short-Time Inverse",50,0.05,0.04,,
64516,"EI10xDT",20,80.00,2.00,10.00,
64516,"EI20xDT",10,80.00,2.00,20.00,
64518,"EI10xDT",20,80.00,2.00,10.00,
64518,"EI20xDT",10,80.00,2.00,20.00,
64525,"EI10xDT",20,80.00,2.00,10.00,
64525,"EI20xDT",10,80.00,2.00,20.00,
64794,"IEC Curve A",10,0.14,0.02,,
64794,"IEC Curve B",20,13.50,1.00,,
64794,"IEC Curve C",30,80.00,2.00,,
64794,"IEC Short Inv",40,0.05,0.04,,
64816,"IEC Curve A",10,0.14,0.02,,
64816,"IEC Curve B",20,13.50,1.00,,
64816,"IEC Curve C",30,80.00,2.00,,
64816,"IEC Short Inv",40,0.05,0.04,,
64850,"IEC Curve A",10,0.14,0.02,,
64850,"IEC Curve B",20,13.50,1.00,,
64850,"IEC Curve C",30,80.00,2.00,,
64850,"IEC Short Inv",40,0.05,0.04,,
64884,"IEC Curve A",10,0.14,0.02,,
64884,"IEC Curve B",20,13.50,1.00,,
64884,"IEC Curve C",30,80.00,2.00,,
64884,"IEC Short Inv",40,0.05,0.04,,
64965,"C2, Very Inverse",10,13.50,1.00,20.00,
64965,"C5, Short-Time Inv",20,0.05,0.04,30.00,
64975,"Extremely Inverse",30,80.00,2.00,,
64975,"Normal Inverse",10,0.14,0.02,,
64975,"Very Inverse",20,13.50,1.00,,
65012,"Extremely Inverse",30,80.00,2.00,,
65012,"Normal Inverse",10,0.14,0.02,,
65012,"Very Inverse",20,13.50,1.00,,
65067,"IEC Short Inverse",40,0.05,0.04,,
65067,"IEC-A Normal  Inverse",10,0.14,0.02,,
65067,"IEC-B Very Inverse",20,13.50,1.00,,
65067,"IEC-C Extremely Inverse",30,80.00,2.00,,
65077,"IEC Short Inverse",40,0.05,0.04,,
65077,"IEC-A Normal  Inverse",10,0.14,0.02,,
65077,"IEC-B Very Inverse",20,13.50,1.00,,
65077,"IEC-C Extremely Inverse",30,80.00,2.00,,
65108,"IEC Short Inverse",40,0.05,0.04,,
65108,"IEC-A Normal  Inverse",10,0.14,0.02,,
65108,"IEC-B Very Inverse",20,13.50,1.00,,
65108,"IEC-C Extremely Inverse",30,80.00,2.00,,
65115,"IEC Short Inverse",40,0.05,0.04,,
65115,"IEC-A Normal  Inverse",10,0.14,0.02,,
65115,"IEC-B Very Inverse",20,13.50,1.00,,
65115,"IEC-C Extremely Inverse",30,80.00,2.00,,
65145,"IEC EI",30,80.00,2.00,20.00,0.06
65145,"IEC LI",40,120.00,1.00,20.00,0.06
65145,"IEC NI",10,0.14,0.02,20.00,0.06
65145,"IEC VI",20,13.50,1.00,20.00,0.06
65182,"IEC EI",30,80.00,2.00,20.00,0.06
65182,"IEC LI",40,120.00,1.00,20.00,0.06
65182,"IEC NI",10,0.14,0.02,20.00,0.06
65182,"IEC VI",20,13.50,1.00,20.00,0.06
65389,"EI",30,80.00,2.00,,
65389,"LTI",40,120.00,1.00,,
65389,"SI",10,0.14,0.02,,
65389,"VI",20,13.50,1.00,,
65395,"EI",30,80.00,2.00,,
65395,"LTI",40,120.00,1.00,,
65395,"SI",10,0.14,0.02,,
65395,"VI",20,13.50,1.00,,
65453,"EI",30,80.00,2.00,,
65453,"LTI",40,120.00,1.00,,
65453,"SI",10,0.14,0.02,,
65453,"VI",20,13.50,1.00,,
65502,"C1, Standard Inverse",10,0.14,0.02,,
65502,"C2, Very Inverse",20,13.50,1.00,,
65502,"C3, Extremely Inverse",30,80.00,2.00,,
65502,"C4, Long-Time Inverse",40,120.00,1.00,,
65502,"C5, Short-Time Inverse",50,0.05,0.04,,
65512,"C1, Standard Inverse",10,0.14,0.02,,
65512,"C2, Very Inverse",20,13.50,1.00,,
65512,"C3, Extremely Inverse",30,80.00,2.00,,
65512,"C4, Long-Time Inverse",40,120.00,1.00,,
65512,"C5, Short-Time Inverse",50,0.05,0.04,,
65577,"C1, Standard Inverse",10,0.14,0.02,,
65577,"C2, Very Inverse",20,13.50,1.00,,
65577,"C3, Extremely Inverse",30,80.00,2.00,,
65577,"C4, Long-Time Inverse",40,120.00,1.00,,
65577,"C5, Short-Time Inverse",50,0.05,0.04,,
65639,"Areva Short Time Inverse",50,0.05,0.04,,
65639,"CO2",60,0.02,0.02,,
65639,"CO8",70,5.95,2.00,,
65639,"IEC Extremely Inverse",30,80.00,2.00,,
65639,"IEC Long Time Inverse",40,120.00,1.00,,
65639,"IEC Std Inverse",10,0.14,0.02,,
65639,"IEC Very Inverse",20,13.50,1.00,,
65673,"Areva Short Time Inverse",50,0.05,0.04,,
65673,"CO2",60,0.02,0.02,,
65673,"CO8",70,5.95,2.00,,
65673,"IEC Extremely Inverse",30,80.00,2.00,,
65673,"IEC Long Time Inverse",40,120.00,1.00,,
65673,"IEC Std Inverse",10,0.14,0.02,,
65673,"IEC Very Inverse",20,13.50,1.00,,
65683,"Areva Short Time Inverse",50,0.05,0.04,,
65683,"CO2",60,0.02,0.02,,
65683,"CO8",70,5.95,2.00,,
65683,"IEC Extremely Inverse",30,80.00,2.00,,
65683,"IEC Long Time Inverse",40,120.00,1.00,,
65683,"IEC Std Inverse",10,0.14,0.02,,
65683,"IEC Very Inverse",20,13.50,1.00,,
65697,"Areva Short Time Inverse",50,0.05,0.04,,
65697,"CO2",60,0.02,0.02,,
65697,"CO8",70,5.95,2.00,,
65697,"IEC Extremely Inverse",30,80.00,2.00,,
65697,"IEC Long Time Inverse",40,120.00,1.00,,
65697,"IEC Std Inverse",10,0.14,0.02,,
65697,"IEC Very Inverse",20,13.50,1.00,,
65737,"Areva Short Time Inverse",50,0.05,0.04,,
65737,"CO2",60,0.02,0.02,,
65737,"CO8",70,5.95,2.00,,
65737,"IEC Extremely Inverse",30,80.00,2.00,,
65737,"IEC Long Time Inverse",40,120.00,1.00,,
65737,"IEC Std Inverse",10,0.14,0.02,,
65737,"IEC Very Inverse",20,13.50,1.00,,
65744,"Areva Short Time Inverse",50,0.05,0.04,,
65744,"CO2",60,0.02,0.02,,
65744,"CO8",70,5.95,2.00,,
65744,"IEC Extremely Inverse",30,80.00,2.00,,
65744,"IEC Long Time Inverse",40,120.00,1.00,,
65744,"IEC Std Inverse",10,0.14,0.02,,
65744,"IEC Very Inverse",20,13.50,1.00,,
65751,"Areva Short Time Inverse",50,0.05,0.04,,
65751,"CO2",60,0.02,0.02,,
65751,"CO8",70,5.95,2.00,,
65751,"IEC Extremely Inverse",30,80.00,2.00,,
65751,"IEC Long Time Inverse",40,120.00,1.00,,
65751,"IEC Std Inverse",10,0.14,0.02,,
65751,"IEC Very Inverse",20,13.50,1.00,,
66123,"EI (IEC C)",30,80.00,2.00,32.00,0.03
66123,"LTI",40,120.00,1.00,32.00,0.03
66123,"NI (IEC A)",10,0.14,0.02,32.00,0.03
66123,"VI (IEC B)",20,13.50,1.00,32.00,0.03
66137,"EI (IEC C)",30,80.00,2.00,32.00,0.03
66137,"LTI",40,120.00,1.00,32.00,0.03
66137,"NI (IEC A)",10,0.14,0.02,32.00,0.03
66137,"VI (IEC B)",20,13.50,1.00,32.00,0.03
66590,"IEC Ext  Inv",30,80.00,2.00,,
66590,"IEC Std Inv",10,0.14,0.02,,
66590,"IEC V Inv",20,13.50,1.00,,
66590,"UK LT Inv",40,120.00,1.00,,
66590,"UK Rectifier",50,45900.00,5.60,,
66611,"IEC Ext  Inv",30,80.00,2.00,,
66611,"IEC Std Inv",10,0.14,0.02,,
66611,"IEC V Inv",20,13.50,1.00,,
66611,"UK LT Inv",40,120.00,1.00,,
66611,"UK Rectifier",50,45900.00,5.60,,
66632,"IEC Ext  Inv",30,80.00,2.00,,
66632,"IEC Std Inv",10,0.14,0.02,,
66632,"IEC V Inv",20,13.50,1.00,,
66632,"UK LT Inv",40,120.00,1.00,,
66632,"UK Rectifier",50,45900.00,5.60,,
66651,"IEC Ext  Inv",30,80.00,2.00,,
66651,"IEC Std Inv",10,0.14,0.02,,
66651,"IEC V Inv",20,13.50,1.00,,
66651,"UK LT Inv",40,120.00,1.00,,
66651,"UK Rectifier",50,45900.00,5.60,,
66695,"Extremely Inverse",30,80.00,2.00,,
66695,"Normal Inverse",10,0.14,0.02,,
66695,"Very Inverse",20,13.50,1.00,,
66701,"Extremely Inverse",30,80.00,2.00,,
66701,"Normal Inverse",10,0.14,0.02,,
66701,"Very Inverse",20,13.50,1.00,,
66707,"Extremely Inverse",30,80.00,2.00,,
66707,"Long Time Inverse",40,120.00,1.00,,
66707,"Standard Inverse",10,0.14,0.02,,
66707,"Very Inverse",20,13.50,1.00,,
66721,"Extremely Inverse",30,80.00,2.00,,
66721,"Long Time Inverse",40,120.00,1.00,,
66721,"Standard Inverse",10,0.14,0.02,,
66721,"Very Inverse",20,13.50,1.00,,
66735,"Extremely Inverse",30,80.00,2.00,,
66735,"Long Time Inverse",40,120.00,1.00,,
66735,"Standard Inverse",10,0.14,0.02,,
66735,"Very Inverse",20,13.50,1.00,,
66777,"Extremely Inverse",30,80.00,2.00,,
66777,"Normal Inverse",10,0.14,0.02,,
66777,"Very Inverse",20,13.50,1.00,,
66784,"Extremely Inverse",30,80.00,2.00,,
66784,"Normal",10,0.14,0.02,,
66784,"Very Inverse",20,13.50,1.00,,
66796,"Extremely Inverse",30,80.00,2.00,,
66796,"Long Time Inverse",40,120.00,1.00,,
66796,"Normal",10,0.14,0.02,,
66796,"Very Inverse",20,13.50,1.00,,
67015,"EI",30,80.00,2.00,,
67015,"SI",10,0.14,0.02,,
67015,"VI",20,13.50,1.00,,
67017,"EI",30,80.00,2.00,,
67017,"SI",10,0.14,0.02,,
67017,"VI",20,13.50,1.00,,
67230,"Ext Inv",30,80.00,2.00,20.00,0.05
67230,"Long Inv",40,120.00,1.00,20.00,0.05
67230,"Norm Inv",10,0.14,0.02,20.00,0.05
67230,"Very Inv",20,13.50,1.00,20.00,0.05
67251,"Ext Inv",30,80.00,2.00,20.00,0.05
67251,"Long Inv",40,120.00,1.00,20.00,0.05
67251,"Norm Inv",10,0.14,0.02,20.00,0.05
67251,"Very Inv",20,13.50,1.00,20.00,0.05
67446,"IEC EI",30,80.00,2.00,,
67446,"IEC SI",10,0.14,0.02,,
67446,"IEC VI",20,13.50,1.00,,
67446,"LTI",40,120.00,1.00,,
67473,"IEC EI",30,80.00,2.00,,
67473,"IEC SI",10,0.14,0.02,,
67473,"IEC VI",20,13.50,1.00,,
67473,"LTI",40,120.00,1.00,,
67500,"IEC EI",30,80.00,2.00,,
67500,"IEC SI",10,0.14,0.02,,
67500,"IEC VI",20,13.50,1.00,,
67500,"LTI",40,120.00,1.00,,
67785,"Curve A (BS142)",10,0.14,0.02,,
67785,"Curve B (BS142)",20,13.50,1.00,,
67785,"Curve C (BS142)",30,80.00,2.00,,
67785,"Short Inverse",40,0.05,0.04,,
67810,"Curve A (BS142)",10,0.14,0.02,,
67810,"Curve B (BS142)",20,13.50,1.00,,
67810,"Curve C (BS142)",30,80.00,2.00,,
67810,"Short Inverse",40,0.05,0.04,,
67836,"Curve A (BS142)",10,0.14,0.02,,
67836,"Curve B (BS142)",20,13.50,1.00,,
67836,"Curve C (BS142)",30,80.00,2.00,,
67836,"Short Inverse",40,0.05,0.04,,
67868,"IEC Extremely Inverse",30,80.00,2.00,,
67868,"IEC Long Time Inverse",40,120.00,1.00,,
67868,"IEC Std Inverse",10,0.14,0.02,,
67868,"IEC Very Inverse",20,13.50,1.00,,
67868,"Rectifiert",50,45900.00,5.60,,
67871,"IEC Extremely Inverse",30,80.00,2.00,,
67871,"IEC Long Time Inverse",40,120.00,1.00,,
67871,"IEC Std Inverse",10,0.14,0.02,,
67871,"IEC Very Inverse",20,13.50,1.00,,
67871,"Rectifiert",50,45900.00,5.60,,
67873,"IEC Extremely Inverse",30,80.00,2.00,,
67873,"IEC Long Time Inverse",40,120.00,1.00,,
67873,"IEC Std Inverse",10,0.14,0.02,,
67873,"IEC Very Inverse",20,13.50,1.00,,
67873,"Rectifiert",50,45900.00,5.60,,
67875,"IEC Extremely Inverse",30,80.00,2.00,,
67875,"IEC Long Time Inverse",40,120.00,1.00,,
67875,"IEC Std Inverse",10,0.14,0.02,,
67875,"IEC Very Inverse",20,13.50,1.00,,
67875,"Rectifiert",50,45900.00,5.60,,
67877,"IEC Extremely Inverse",30,80.00,2.00,,
67877,"IEC Long Time Inverse",40,120.00,1.00,,
67877,"IEC Std Inverse",10,0.14,0.02,,
67877,"IEC Very Inverse",20,13.50,1.00,,
67877,"Rectifiert",50,45900.00,5.60,,
67879,"IEC Extremely Inverse",30,80.00,2.00,,
67879,"IEC Long Time Inverse",40,120.00,1.00,,
67879,"IEC Std Inverse",10,0.14,0.02,,
67879,"IEC Very Inverse",20,13.50,1.00,,
67879,"Rectifiert",50,45900.00,5.60,,
67915,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
67915,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
67915,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
67915,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
67929,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
67929,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
67929,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
67929,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
67943,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
67943,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
67943,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
67943,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
67957,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
67957,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
67957,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
67957,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
67973,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
67973,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
67973,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
67973,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
67987,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
67987,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
67987,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
67987,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
68001,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
68001,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
68001,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
68001,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
68015,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
68015,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
68015,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
68015,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
68031,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
68031,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
68031,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
68031,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
68045,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
68045,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
68045,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
68045,"V Inv (Type B)",20,13.50,1.00,20.00,0.05
68059,"E Inv (Type C)",30,80.00,2.00,20.00,0.05
68059,"Inv (TypeA)",10,0.14,0.02,20.00,0.05
68059,"L Inv (Type B)",40,120.00,1.00,20.00,0.05
